Gene	Start	Stop	Strand	Leaderless?
MSMEG_6184	6251920	6252870	+	N
MSMEG_6183	6254050	6252860	-	N
MSMEG_6185	6254838	6254050	-	N
MSMEG_6186	6255497	6254850	-	N
MSMEG_6187	6256291	6255512	-	Y
MSMEG_6188	6256441	6256734	+	Y
MSMEG_6189	6256824	6257498	+	N
MSMEG_6190	6258377	6257583	-	N
MSMEG_6191	6258850	6258374	-	N
MSMEG_6192	6259008	6258847	-	Y
MSMEG_6193	6259056	6260090	+	Y
MSMEG_6195	6260087	6261217	+	N
MSMEG_6194	6262032	6261214	-	N
MSMEG_6196	6263446	6262025	-	N
MSMEG_6197	6264839	6263460	-	N
MSMEG_6198	6266579	6264963	-	N
MSMEG_6199	6267099	6266743	-	N
MSMEG_6200	6267377	6267234	-	N
MSMEG_6201	6267483	6269849	+	N
MSMEG_6202	6269949	6270935	+	Y
MSMEG_6203	6270944	6272041	+	N
MSMEG_6204	6272367	6272440	+	N
MSMEG_6205	6272624	6272785	+	N
MSMEG_6206	6274021	6272798	-	N
MSMEG_6207	6274084	6274581	+	N
MSMEG_6208	6274619	6275416	+	Y
MSMEG_6209	6275481	6275699	+	Y
MSMEG_6210	6275706	6276398	+	N
MSMEG_6211	6276556	6276404	-	Y
MSMEG_6212	6276681	6277265	+	N
MSMEG_6213	6278220	6277327	-	N
MSMEG_6214	6278760	6278296	-	Y
MSMEG_6215	6279496	6278771	-	N
MSMEG_6216	6279519	6280592	+	N
MSMEG_6217	6280594	6281244	+	N
MSMEG_6218	6281226	6282347	+	N
MSMEG_6219	6282344	6283315	+	N
MSMEG_6220	6283315	6284637	+	N
MSMEG_6221	6285634	6284642	-	Y
MSMEG_6222	6285668	6286591	+	N
MSMEG_6223	6286641	6287210	+	N
MSMEG_6225	6287282	6288796	+	N
MSMEG_6224	6290105	6288786	-	N
MSMEG_6226	6290191	6290715	+	Y
MSMEG_6227	6290798	6291538	+	N
MSMEG_6228	6291559	6292239	+	Y
MSMEG_6229	6293760	6292243	-	N
MSMEG_6231	6293816	6294562	+	Y
MSMEG_6230	6295710	6294559	-	N
MSMEG_6232	6297402	6295741	-	N
MSMEG_6233	6298297	6297491	-	N
MSMEG_6234	6298376	6299845	+	Y
MSMEG_6235	6299865	6300536	+	Y
MSMEG_6237	6300742	6301623	+	N
MSMEG_6236	6302270	6301620	-	N
MSMEG_6238	6303418	6302267	-	N
MSMEG_6239	6304816	6303617	-	N
MSMEG_6240	6306446	6304953	-	N
MSMEG_6241	6307501	6306443	-	N
MSMEG_6242	6308803	6307532	-	N
MSMEG_6243	6309448	6308975	-	N
MSMEG_6244	6309530	6310090	+	N
MSMEG_6245	6311297	6310092	-	N
MSMEG_6246	6312602	6311487	-	N
MSMEG_6247	6313564	6312599	-	N
MSMEG_6248	6314259	6313576	-	N
MSMEG_6249	6315545	6314259	-	N
MSMEG_6250	6316813	6315542	-	N
MSMEG_6251	6317583	6316930	-	N
MSMEG_6252	6318017	6317589	-	N
MSMEG_6253	6318691	6318227	-	Y
MSMEG_6254	6319214	6318744	-	Y
MSMEG_6255	6320461	6319355	-	N
MSMEG_6256	6321513	6320473	-	N
MSMEG_6257	6322780	6321515	-	N
MSMEG_6258	6322878	6323498	+	Y
MSMEG_6259	6323614	6324864	+	N
MSMEG_6260	6324998	6326302	+	N
MSMEG_6261	6326334	6327203	+	N
MSMEG_6262	6327191	6327886	+	N
MSMEG_6263	6327886	6329226	+	N
MSMEG_6264	6329223	6330410	+	N
MSMEG_6265	6330437	6331087	+	N
MSMEG_6266	6331259	6332059	+	N
MSMEG_6267	6332056	6332766	+	N
MSMEG_6268	6332779	6333120	+	N
MSMEG_6269	6333151	6334521	+	N
MSMEG_6271	6334688	6336496	+	N
MSMEG_6270	6334762	6334613	-	N
MSMEG_6272	6336680	6339892	+	N
MSMEG_6273	6340016	6340402	+	N
MSMEG_6274	6340183	6340407	+	N
MSMEG_6275	6341422	6340409	-	Y
MSMEG_6276	6341496	6342719	+	Y
MSMEG_6277	6342716	6343435	+	N
MSMEG_6278	6344236	6343526	-	N
MSMEG_6279	6344920	6344309	-	N
MSMEG_6280	6345239	6344931	-	N
MSMEG_6281	6345397	6346182	+	Y
MSMEG_6282	6346627	6346190	-	N
MSMEG_6283	6346717	6348117	+	Y
MSMEG_6284	6348114	6349427	+	N
MSMEG_6285	6351460	6349463	-	Y
MSMEG_6286	6352773	6351487	-	N
MSMEG_6287	6352992	6353077	+	Y
MSMEG_6288	6353155	6354036	+	N
MSMEG_6289	6354081	6355103	+	N
MSMEG_6290	6355142	6356653	+	Y
MSMEG_6291	6356801	6358051	+	N
MSMEG_6292	6358172	6358645	+	N
MSMEG_6293	6358686	6359258	+	Y
MSMEG_6294	6359407	6360657	+	Y
MSMEG_6295	6360654	6362012	+	N
MSMEG_6296	6362009	6363139	+	N
MSMEG_6297	6363136	6364671	+	N
MSMEG_6298	6364671	6365567	+	N
MSMEG_6299	6365564	6366517	+	N
MSMEG_6300	6366544	6367221	+	N
MSMEG_6301	6368289	6367237	-	N
MSMEG_6302	6369332	6368286	-	Y (1 nt leader)
MSMEG_6304	6369392	6370456	+	N
MSMEG_6303	6371685	6370453	-	N
MSMEG_6305	6371770	6372138	+	N
MSMEG_6306	6372152	6373030	+	Y
MSMEG_6307	6373123	6374550	+	N
MSMEG_6309	6374547	6375320	+	N
MSMEG_6308	6375430	6375317	-	N
MSMEG_6310	6376752	6375427	-	N
MSMEG_6311	6377996	6376779	-	N
MSMEG_6312	6379302	6378073	-	Y
MSMEG_6313	6380595	6379351	-	Y
MSMEG_6315	6380664	6381155	+	Y
MSMEG_6314	6382050	6381142	-	N
MSMEG_6316	6382186	6382716	+	N
MSMEG_6317	6382820	6383470	+	Y
MSMEG_6319	6383481	6385259	+	N
MSMEG_6318	6386960	6385224	-	N
MSMEG_6320	6387301	6386957	-	N
MSMEG_6321	6389562	6387298	-	Y
MSMEG_6322	6390985	6389612	-	N
MSMEG_6323	6391100	6391510	+	N
MSMEG_6324	6391470	6393257	+	N
MSMEG_6325	6393250	6393789	+	N
MSMEG_6326	6393912	6393822	-	Y
MSMEG_6327	6394593	6394144	-	N
MSMEG_6328	6395096	6394590	-	Y
MSMEG_6330	6395196	6396140	+	N
MSMEG_6329	6396618	6396103	-	N
MSMEG_6331	6397508	6396702	-	N
MSMEG_6332	6398149	6397505	-	N
MSMEG_6333	6399255	6398149	-	N
MSMEG_6335	6399944	6400210	+	N
MSMEG_6334	6399955	6399266	-	N
MSMEG_6336	6400335	6400700	+	Y
MSMEG_6337	6401740	6400727	-	Y
MSMEG_6338	6402358	6401750	-	Y
MSMEG_6340	6402432	6403187	+	N
MSMEG_6339	6405064	6403184	-	N
MSMEG_6341	6405956	6405078	-	N
MSMEG_6342	6406825	6405953	-	N
MSMEG_6344	6406923	6407252	+	N
MSMEG_6343	6407746	6407249	-	Y
MSMEG_6345	6407908	6408258	+	Y
MSMEG_6346	6408351	6408779	+	N
MSMEG_6347	6408748	6409584	+	N
MSMEG_6348	6409714	6410292	+	N
MSMEG_6349	6410438	6410366	-	N
MSMEG_6350	6410567	6410476	-	Y
MSMEG_6351	6410654	6411739	+	Y
MSMEG_6352	6411736	6412209	+	N
MSMEG_6353	6412212	6413027	+	N
MSMEG_6354	6413230	6413949	+	N
MSMEG_6355	6414246	6414500	+	N
MSMEG_6356	6415206	6414574	-	N
MSMEG_6357	6415662	6415525	-	N
MSMEG_6358	6415683	6416591	+	N
MSMEG_6359	6416588	6417490	+	N
MSMEG_6360	6417776	6417690	-	Y
MSMEG_6361	6418307	6417795	-	Y
MSMEG_6362	6418375	6419352	+	Y
MSMEG_6363	6420567	6419371	-	N
MSMEG_6364	6420806	6421196	+	N
MSMEG_6365	6421207	6421734	+	N
MSMEG_6366	6421742	6422551	+	N
MSMEG_6367	6422538	6423446	+	N
MSMEG_6369	6423443	6424273	+	N
MSMEG_6368	6424665	6424261	-	Y
MSMEG_6370	6425236	6424775	-	Y
MSMEG_6371	6425285	6426694	+	N
MSMEG_6372	6426713	6427120	+	Y
MSMEG_6373	6428068	6427130	-	N
MSMEG_6374	6429102	6428080	-	N
MSMEG_6375	6430376	6429099	-	N
MSMEG_6376	6431502	6430444	-	N
MSMEG_6377	6431645	6431538	-	N
MSMEG_6378	6431722	6432624	+	N
MSMEG_6379	6432650	6433981	+	N
MSMEG_6380	6434412	6434002	-	N
MSMEG_6381	6436762	6434939	-	N
MSMEG_6382	6436968	6438350	+	Y (1 nt leader)
MSMEG_6383	6438415	6438876	+	N
MSMEG_6384	6438913	6441132	+	N
MSMEG_6385	6441262	6442026	+	N
MSMEG_6386	6442032	6443906	+	N
MSMEG_6387	6443929	6447153	+	Y
MSMEG_6388	6447287	6450529	+	N
MSMEG_6389	6450526	6453774	+	N
MSMEG_6390	6453932	6455158	+	N
MSMEG_6391	6456743	6455190	-	N
MSMEG_6392	6462190	6456740	-	N
MSMEG_6393	6464217	6462325	-	N
MSMEG_6394	6465475	6464462	-	N
MSMEG_6395	6465967	6465494	-	Y
MSMEG_6396	6466936	6466034	-	N
MSMEG_6397	6467110	6466940	-	N
MSMEG_6398	6468098	6467091	-	N
MSMEG_6399	6469248	6468235	-	N
MSMEG_6400	6471329	6469392	-	N
MSMEG_6401	6472365	6471409	-	N
MSMEG_6402	6472944	6472402	-	N
MSMEG_6403	6474881	6472941	-	N
MSMEG_6404	6476116	6474878	-	Y (1 nt leader)
MSMEG_6405	6476344	6477261	+	N
MSMEG_6406	6477408	6479018	+	Y
MSMEG_6407	6479900	6479076	-	N
MSMEG_6408	6480658	6479897	-	N
MSMEG_6409	6481456	6480665	-	Y
MSMEG_6410	6481598	6483154	+	N
MSMEG_6411	6483151	6483483	+	N
MSMEG_6412	6484305	6483487	-	N
MSMEG_6413	6485555	6484302	-	Y
MSMEG_6414	6485712	6487163	+	N
MSMEG_6415	6487173	6487517	+	N
MSMEG_6417	6487586	6487774	+	N
MSMEG_6416	6488457	6487771	-	N
MSMEG_6418	6489386	6488454	-	Y
MSMEG_6419	6489515	6490300	+	N
MSMEG_6420	6490338	6491120	+	Y
MSMEG_6421	6490613	6492484	+	N
MSMEG_6422	6492624	6493169	+	Y
MSMEG_6423	6494028	6493183	-	N
MSMEG_6424	6495190	6494033	-	N
MSMEG_6425	6495560	6495219	-	N
MSMEG_6426	6496047	6496190	+	N
MSMEG_6427	6496331	6496954	+	N
MSMEG_6428	6497167	6497700	+	N
MSMEG_6429	6497888	6497733	-	N
MSMEG_6431	6498402	6498830	+	N
MSMEG_6430	6500012	6498318	-	N
MSMEG_6432	6500470	6500009	-	N
MSMEG_6433	6501679	6500573	-	N
MSMEG_6434	6501891	6502547	+	N
MSMEG_6435	6502555	6503088	+	N
MSMEG_6436	6503125	6503676	+	N
MSMEG_6437	6503688	6504617	+	N
MSMEG_6438	6504708	6505196	+	N
MSMEG_6439	6505226	6505705	+	Y
MSMEG_6440	6507247	6505769	-	Y
MSMEG_6441	6507325	6507978	+	Y
MSMEG_6443	6508015	6509226	+	N
MSMEG_6442	6509585	6509223	-	N
MSMEG_6444	6509624	6509908	+	N
MSMEG_6445	6510913	6509909	-	N
MSMEG_6446	6511011	6512072	+	N
MSMEG_6447	6512085	6512408	+	N
MSMEG_6449	6512612	6512932	+	N
MSMEG_6448	6512938	6512567	-	N
MSMEG_6450	6512987	6514384	+	N
MSMEG_6451	6514667	6515059	+	N
MSMEG_6453	6515062	6516696	+	N
MSMEG_6452	6518045	6516693	-	N
MSMEG_6454	6518199	6519053	+	Y
MSMEG_6455	6519647	6519063	-	N
MSMEG_6456	6519897	6519757	-	N
MSMEG_6457	6520166	6520669	+	N
MSMEG_6458	6522139	6520673	-	N
MSMEG_6460	6526677	6526865	+	N
MSMEG_6459	6526760	6522132	-	N
MSMEG_6462	6527168	6528490	+	N
MSMEG_6461	6527449	6526946	-	N
MSMEG_6463	6529199	6528498	-	N
MSMEG_6464	6529689	6530489	+	Y
MSMEG_6465	6530521	6531897	+	Y
MSMEG_6466	6532006	6532779	+	N
MSMEG_6467	6533404	6532853	-	N
MSMEG_6468	6534350	6533466	-	N
MSMEG_6469	6534834	6534409	-	N
MSMEG_6470	6535030	6535236	+	N
MSMEG_6471	6536660	6535287	-	Y
MSMEG_6472	6536834	6537058	+	N
MSMEG_6473	6537961	6537143	-	N
MSMEG_6474	6539046	6538024	-	N
MSMEG_6475	6539543	6539043	-	Y
MSMEG_6476	6539978	6539586	-	N
MSMEG_6477	6540054	6540569	+	N
MSMEG_6478	6541916	6540573	-	N
MSMEG_6480	6542006	6542638	+	N
MSMEG_6479	6543184	6542615	-	Y
MSMEG_6482	6543238	6543909	+	N
MSMEG_6481	6544952	6543906	-	N
MSMEG_6483	6545705	6544983	-	N
MSMEG_6484	6546940	6545699	-	N
MSMEG_6485	6547516	6547061	-	Y
MSMEG_6486	6548576	6547545	-	N
MSMEG_6487	6549669	6548602	-	N
MSMEG_6488	6550114	6549677	-	N
MSMEG_6489	6551340	6550150	-	N
MSMEG_6490	6552680	6551337	-	N
MSMEG_6491	6554252	6552753	-	N
MSMEG_6492	6554465	6556201	+	N
MSMEG_6493	6556372	6557424	+	N
MSMEG_6494	6557421	6558251	+	N
MSMEG_6495	6558248	6559027	+	N
MSMEG_6496	6559046	6559807	+	N
MSMEG_6497	6560428	6559895	-	N
MSMEG_6498	6560543	6560836	+	N
MSMEG_6499	6560975	6561772	+	Y
MSMEG_6500	6561852	6563714	+	N
MSMEG_6501	6563711	6563923	+	N
MSMEG_6502	6563920	6564363	+	Y
MSMEG_6504	6564360	6565652	+	N
MSMEG_6503	6566215	6565649	-	Y
MSMEG_6505	6566306	6567010	+	N
MSMEG_6506	6567028	6567579	+	N
MSMEG_6507	6567776	6569893	+	N
MSMEG_6508	6570166	6570633	+	N
MSMEG_6509	6570630	6571499	+	N
MSMEG_6510	6571489	6572292	+	N
MSMEG_6511	6572351	6573508	+	N
MSMEG_6512	6573517	6574626	+	N
MSMEG_6513	6576638	6574647	-	N
MSMEG_6514	6578015	6576690	-	N
MSMEG_6517	6579767	6579907	+	N
MSMEG_6515	6579793	6578012	-	Y (1 nt leader)
MSMEG_6516	6580066	6579893	-	N
MSMEG_6518	6580067	6580456	+	N
MSMEG_6519	6580577	6581377	+	N
MSMEG_6520	6581422	6582000	+	Y
MSMEG_6521	6583069	6582005	-	N
MSMEG_6522	6583887	6583066	-	N
MSMEG_6523	6584744	6583884	-	N
MSMEG_6524	6585904	6584753	-	N
MSMEG_6525	6586134	6586640	+	Y (1 nt leader)
MSMEG_6526	6586660	6587088	+	Y
MSMEG_6527	6587698	6587093	-	N
MSMEG_6528	6587895	6588647	+	N
MSMEG_6529	6588644	6589393	+	N
MSMEG_6530	6589413	6589988	+	N
MSMEG_6531	6589990	6590283	+	N
MSMEG_6532	6590305	6590910	+	Y (1 nt leader)
MSMEG_6533	6591837	6590911	-	N
MSMEG_6535	6592036	6594231	+	N
MSMEG_6534	6592053	6591922	-	N
MSMEG_6536	6594799	6594233	-	N
MSMEG_6537	6594900	6595475	+	N
MSMEG_6538	6595503	6596210	+	N
MSMEG_6540	6596379	6597620	+	N
MSMEG_6539	6598509	6597610	-	N
MSMEG_6541	6598893	6598543	-	N
MSMEG_6542	6599987	6598890	-	N
MSMEG_6543	6601626	6599984	-	N
MSMEG_6544	6601822	6601673	-	N
MSMEG_6545	6602834	6602127	-	N
MSMEG_6546	6603639	6602836	-	N
MSMEG_6547	6603696	6604958	+	Y
MSMEG_6548	6605408	6604992	-	N
MSMEG_6549	6606014	6605424	-	N
MSMEG_6550	6606169	6605939	-	N
MSMEG_6551	6606516	6606004	-	N
MSMEG_6552	6607028	6606582	-	N
MSMEG_6553	6608885	6607155	-	N
MSMEG_6554	6611464	6608882	-	N
MSMEG_6555	6612174	6611464	-	N
MSMEG_6556	6612275	6612889	+	N
MSMEG_6558	6612886	6613542	+	N
MSMEG_6557	6614441	6613539	-	Y
MSMEG_6559	6614735	6614451	-	N
MSMEG_6560	6615246	6614824	-	N
MSMEG_6561	6616469	6615249	-	N
MSMEG_6562	6618736	6616478	-	N
MSMEG_6563	6619743	6618733	-	N
MSMEG_6564	6619839	6620408	+	N
MSMEG_6565	6621079	6620411	-	Y
MSMEG_6566	6621258	6621103	-	N
MSMEG_6568	6621461	6622585	+	N
MSMEG_6567	6623729	6622524	-	N
MSMEG_6569	6624216	6623722	-	N
MSMEG_6570	6625588	6624209	-	N
MSMEG_6571	6626244	6625702	-	Y
MSMEG_6572	6626357	6626989	+	Y
MSMEG_6573	6628662	6626995	-	N
MSMEG_6574	6628925	6629410	+	Y
MSMEG_6575	6629407	6630636	+	N
MSMEG_6576	6631086	6630646	-	N
MSMEG_6577	6631138	6632682	+	N
MSMEG_6578	6632857	6632961	+	N
MSMEG_6579	6633239	6633637	+	N
MSMEG_6580	6633752	6634201	+	Y
MSMEG_6581	6634284	6634952	+	N
MSMEG_6583	6635047	6636249	+	Y
MSMEG_6582	6637361	6636246	-	Y
MSMEG_6584	6637418	6638608	+	Y
MSMEG_6585	6638601	6639872	+	N
MSMEG_6586	6639920	6640762	+	N
MSMEG_6588	6640759	6641664	+	N
MSMEG_6587	6645611	6641661	-	N
MSMEG_6589	6646724	6645663	-	N
MSMEG_6590	6646800	6647195	+	Y (1 nt leader)
MSMEG_6592	6647198	6648052	+	N
MSMEG_6591	6649758	6648028	-	N
MSMEG_6593	6650522	6649755	-	N
MSMEG_6594	6651408	6650515	-	N
MSMEG_6595	6652369	6651395	-	N
MSMEG_6596	6653426	6652518	-	N
MSMEG_6597	6653552	6654313	+	N
MSMEG_6598	6654335	6654787	+	Y
MSMEG_6599	6654886	6656026	+	N
MSMEG_6600	6656133	6657125	+	N
MSMEG_6601	6657654	6657133	-	Y (1 nt leader)
MSMEG_6602	6658817	6657780	-	N
MSMEG_6603	6659215	6658820	-	N
MSMEG_6605	6659358	6659954	+	Y
MSMEG_6604	6660517	6659918	-	N
MSMEG_6606	6661243	6660569	-	N
MSMEG_6607	6662100	6661240	-	N
MSMEG_6611	6663002	6663529	+	N
MSMEG_6608	6663047	6662097	-	N
MSMEG_6609	6663502	6663038	-	N
MSMEG_6610	6664352	6663492	-	N
MSMEG_6612	6665364	6664363	-	N
MSMEG_6613	6666287	6665394	-	N
MSMEG_6614	6667543	6666377	-	N
MSMEG_6615	6668242	6667571	-	N
MSMEG_6616	6669426	6668245	-	N
MSMEG_6618	6669518	6672355	+	N
MSMEG_6617	6672791	6672072	-	Y
MSMEG_6619	6674105	6672830	-	N
MSMEG_6620	6674437	6674114	-	N
MSMEG_6621	6675408	6674557	-	N
MSMEG_6622	6675471	6676661	+	N
MSMEG_6623	6677446	6676667	-	N
MSMEG_6624	6678007	6677450	-	N
MSMEG_6625	6678462	6678040	-	N
MSMEG_6626	6679242	6678469	-	N
MSMEG_6627	6679388	6680059	+	Y
MSMEG_6628	6680121	6680732	+	N
MSMEG_6630	6680779	6681129	+	N
MSMEG_6629	6682018	6681119	-	N
MSMEG_6631	6682620	6682015	-	N
MSMEG_6632	6684233	6682617	-	N
MSMEG_6633	6684538	6684230	-	N
MSMEG_6634	6685389	6684526	-	N
MSMEG_6635	6686005	6685394	-	N
MSMEG_6636	6687090	6686470	-	N
MSMEG_6637	6687242	6687499	+	N
MSMEG_6638	6689866	6687551	-	N
MSMEG_6639	6690898	6690221	-	Y
MSMEG_6641	6690967	6692328	+	N
MSMEG_6640	6691068	6690946	-	N
MSMEG_6642	6692329	6693528	+	N
MSMEG_6644	6693546	6694457	+	N
MSMEG_6643	6695859	6694441	-	Y
MSMEG_6645	6695968	6697482	+	N
MSMEG_6646	6697479	6698396	+	N
MSMEG_6647	6698393	6699523	+	N
MSMEG_6648	6699516	6702911	+	N
MSMEG_6649	6703805	6702915	-	N
MSMEG_6650	6704173	6704352	+	N
MSMEG_6651	6704684	6704571	-	N
MSMEG_6652	6705124	6704714	-	N
MSMEG_6653	6708340	6705093	-	N
MSMEG_6654	6708371	6709774	+	N
MSMEG_6655	6710645	6709869	-	N
MSMEG_6656	6712219	6710711	-	N
MSMEG_6657	6713342	6712209	-	N
MSMEG_6658	6714169	6713339	-	N
MSMEG_6660	6714430	6715866	+	N
MSMEG_6661	6716067	6716909	+	Y
MSMEG_6659	6716116	6715856	-	N
MSMEG_6662	6716996	6717841	+	N
MSMEG_6663	6718588	6717845	-	N
MSMEG_6664	6719460	6718615	-	N
MSMEG_6665	6719912	6719637	-	N
MSMEG_6666	6720425	6719967	-	Y
MSMEG_6667	6720974	6720444	-	N
MSMEG_6668	6721204	6722343	+	N
MSMEG_6669	6722340	6723293	+	N
MSMEG_6670	6723290	6724114	+	N
MSMEG_6671	6724124	6725167	+	N
MSMEG_6672	6725164	6726183	+	N
MSMEG_6673	6726242	6727711	+	N
MSMEG_6674	6728623	6727730	-	N
MSMEG_6675	6728810	6728634	-	N
MSMEG_6676	6728933	6729547	+	N
MSMEG_6678	6729674	6730159	+	N
MSMEG_6677	6730969	6730109	-	N
MSMEG_6679	6731106	6732014	+	N
MSMEG_6680	6732491	6732021	-	N
MSMEG_6681	6732724	6732488	-	N
MSMEG_6682	6733344	6732721	-	N
MSMEG_6683	6733486	6733965	+	N
MSMEG_6684	6733962	6735056	+	N
MSMEG_6685	6735247	6736599	+	Y
MSMEG_6686	6736619	6737812	+	N
MSMEG_6687	6737809	6739272	+	N
MSMEG_6689	6739269	6740372	+	N
MSMEG_6688	6741876	6740365	-	N
MSMEG_6690	6742682	6741873	-	N
MSMEG_6691	6743425	6742679	-	N
MSMEG_6692	6744108	6743389	-	N
MSMEG_6693	6745490	6744105	-	N
MSMEG_6694	6745684	6745496	-	N
MSMEG_6695	6746932	6745730	-	N
MSMEG_6697	6747206	6748528	+	N
MSMEG_6696	6747487	6747083	-	N
MSMEG_6698	6749162	6748536	-	N
MSMEG_6699	6750064	6749195	-	N
MSMEG_6700	6750798	6750061	-	N
MSMEG_6701	6750984	6752480	+	N
MSMEG_6702	6752526	6753908	+	N
MSMEG_6703	6753954	6754784	+	N
MSMEG_6705	6754873	6755619	+	N
MSMEG_6707	6756213	6756533	+	N
MSMEG_6704	6756428	6755616	-	N
MSMEG_6708	6756549	6757454	+	N
MSMEG_6706	6756557	6756453	-	N
MSMEG_6709	6757445	6758197	+	N
MSMEG_6710	6758217	6759065	+	N
MSMEG_6711	6760487	6759120	-	N
MSMEG_6712	6761582	6760497	-	N
MSMEG_6713	6762454	6761579	-	N
MSMEG_6714	6763068	6762451	-	N
MSMEG_6715	6763271	6764110	+	N
MSMEG_6716	6764137	6764958	+	N
MSMEG_6717	6764976	6766046	+	N
MSMEG_6718	6766137	6767504	+	N
MSMEG_6719	6767501	6768358	+	N
MSMEG_6720	6769222	6768359	-	N
MSMEG_6721	6769355	6769236	-	N
MSMEG_6722	6769511	6770410	+	N
MSMEG_6723	6771022	6770504	-	N
MSMEG_6724	6771791	6771009	-	N
MSMEG_6725	6773263	6771788	-	N
MSMEG_6726	6773889	6773260	-	N
MSMEG_6727	6774109	6775455	+	N
MSMEG_6728	6775459	6775947	+	N
MSMEG_6730	6776043	6776948	+	N
MSMEG_6729	6777760	6776891	-	Y
MSMEG_6731	6777839	6778417	+	Y
MSMEG_6732	6778536	6779126	+	N
MSMEG_6733	6779912	6779127	-	N
MSMEG_6734	6781251	6779938	-	N
MSMEG_6735	6782720	6781284	-	N
MSMEG_6736	6783850	6782849	-	N
MSMEG_6737	6784100	6785038	+	N
MSMEG_6738	6785728	6785045	-	Y
MSMEG_6739	6785888	6786334	+	N
MSMEG_6740	6786544	6787548	+	N
MSMEG_6741	6788229	6787549	-	Y
MSMEG_6742	6788818	6788255	-	N
MSMEG_6743	6788941	6789396	+	N
MSMEG_6744	6789407	6790261	+	N
MSMEG_6745	6790305	6791048	+	Y
MSMEG_6746	6792122	6791052	-	Y
MSMEG_6747	6792281	6793198	+	N
MSMEG_6748	6794866	6793199	-	Y
MSMEG_6749	6795121	6794909	-	Y
MSMEG_6750	6795962	6795153	-	N
MSMEG_6751	6796078	6796293	+	N
MSMEG_6752	6797238	6796297	-	N
MSMEG_6753	6797368	6798090	+	Y
MSMEG_6754	6798433	6799461	+	N
MSMEG_6755	6799518	6800441	+	N
MSMEG_6756	6801983	6800466	-	N
MSMEG_6757	6802741	6801980	-	Y
MSMEG_6758	6802924	6803739	+	N
MSMEG_6759	6803763	6805280	+	N
MSMEG_6761	6805277	6806983	+	N
MSMEG_6760	6807458	6806973	-	N
MSMEG_6762	6807807	6807460	-	N
MSMEG_6763	6808677	6807853	-	N
MSMEG_6764	6808750	6809331	+	N
MSMEG_6765	6810183	6809341	-	N
MSMEG_6766	6811019	6810183	-	N
MSMEG_6767	6816496	6811016	-	N
MSMEG_6768	6818328	6816577	-	N
MSMEG_6769	6819639	6818359	-	N
MSMEG_6770	6819891	6820289	+	N
MSMEG_6771	6820316	6820858	+	N
MSMEG_6772	6820932	6821960	+	N
MSMEG_6773	6822091	6823278	+	N
MSMEG_6774	6823288	6824070	+	N
MSMEG_6775	6824092	6825447	+	N
MSMEG_6776	6825514	6826359	+	N
MSMEG_6777	6826399	6827178	+	N
MSMEG_6778	6827630	6827190	-	Y
MSMEG_6779	6828323	6827676	-	Y
MSMEG_6780	6828361	6829233	+	Y
MSMEG_6781	6830718	6829246	-	N
MSMEG_6782	6830819	6831088	+	N
MSMEG_6783	6832159	6831167	-	N
MSMEG_6784	6833286	6832219	-	N
MSMEG_6786	6833391	6833990	+	N
MSMEG_6785	6834760	6833969	-	N
MSMEG_6787	6835211	6834753	-	N
MSMEG_6788	6836971	6835256	-	N
MSMEG_6789	6837840	6837064	-	N
MSMEG_6790	6838029	6838949	+	N
MSMEG_6791	6838975	6839937	+	N
MSMEG_6792	6840005	6841405	+	N
MSMEG_6793	6842814	6841426	-	N
MSMEG_6794	6843767	6842901	-	N
MSMEG_6795	6843947	6844789	+	N
MSMEG_6796	6844782	6845168	+	N
MSMEG_6797	6845184	6845597	+	N
MSMEG_6799	6845594	6846700	+	N
MSMEG_6798	6847553	6846555	-	N
MSMEG_6800	6848200	6847550	-	N
MSMEG_6801	6849126	6848197	-	N
MSMEG_6802	6849895	6849104	-	N
MSMEG_6803	6850911	6849892	-	N
MSMEG_6804	6851911	6850913	-	N
MSMEG_6805	6852036	6853556	+	N
MSMEG_6806	6856158	6853636	-	N
MSMEG_6807	6856793	6856188	-	Y
MSMEG_6808	6856899	6858059	+	N
MSMEG_6809	6858052	6858855	+	N
MSMEG_6810	6858852	6860640	+	N
MSMEG_6811	6861881	6860658	-	N
MSMEG_6812	6862958	6861916	-	N
MSMEG_6813	6863963	6863010	-	N
MSMEG_6814	6864069	6864503	+	N
MSMEG_6815	6864557	6865342	+	Y
MSMEG_6816	6865435	6867597	+	N
MSMEG_6817	6868491	6867601	-	N
MSMEG_6818	6869674	6868472	-	N
MSMEG_6819	6869784	6870715	+	N
MSMEG_6820	6870741	6871520	+	N
MSMEG_6821	6872626	6871529	-	N
MSMEG_6822	6872926	6873837	+	N
MSMEG_6823	6874579	6873845	-	N
MSMEG_6825	6875373	6876185	+	N
MSMEG_6824	6875474	6874761	-	N
MSMEG_6826	6876287	6877969	+	N
MSMEG_6827	6878119	6877979	-	N
MSMEG_6828	6880826	6878097	-	N
MSMEG_6829	6880885	6881337	+	Y
MSMEG_6830	6881399	6882127	+	N
MSMEG_6831	6882982	6882131	-	N
MSMEG_6832	6883624	6883001	-	N
MSMEG_6833	6883673	6884752	+	N
MSMEG_6834	6884787	6885815	+	N
MSMEG_6835	6887229	6885835	-	N
MSMEG_6836	6887666	6887256	-	N
MSMEG_6838	6887818	6888333	+	N
MSMEG_6837	6889229	6888294	-	N
MSMEG_6839	6889400	6890398	+	Y
