operon_no.	single/multi	strand	start_gene	last_gene	operon_left_cord	operon_right_cord	locus_tag	gene/RNA_type	name_gene	kegg_nomenclature	start_position	last_position	first_gene/in_operon	form	leaderless?	changed
#N/A		-			#N/A	#N/A	Rv0388c				468001	467459		1	N	
#N/A		-			#N/A	#N/A	Rv0392c				472639	471227		1	N	
#N/A		-			#N/A	#N/A	Rv0394c				474841	474122		1	Y	
#N/A		+			#N/A	#N/A	Rv0401				479789	480160		1	Y	
#N/A		-			#N/A	#N/A	Rv0406c				490645	489887		1	Y	
#N/A		+			#N/A	#N/A	Rv0440				528608	530230		1	N	
#N/A		+			#N/A	#N/A	Rv0443				532396	532911		1	Y	
#N/A		-			#N/A	#N/A	Rv0456A				547357	547076		1	N	
#N/A		-			#N/A	#N/A	Rv0457c				549607	547586		1	Y	
#N/A		-			#N/A	#N/A	Rv0484c				573801	573046		1	Y (1 nt leader)	
#N/A		-			#N/A	#N/A	Rv0495c				586218	585424		1	Y	
#N/A		+			#N/A	#N/A	Rv0500B				591475	591576		1	N	
#N/A		-			#N/A	#N/A	Rv0516c				608535	608059		1	N	
#N/A		-			#N/A	#N/A	Rv0519c				612020	611172		1	Y	
#N/A		-			#N/A	#N/A	Rv0523c				614721	614326		1	N	
#N/A		-			#N/A	#N/A	Rv0537c				629731	628298		1	N	
#N/A		+			#N/A	#N/A	Rvnt05				658109	658189		1	N	
#N/A		-			#N/A	#N/A	Rv0578c				675916	671996		1	N	
#N/A		+			#N/A	#N/A	Rv0579				676238	676996		1	N	
#N/A		-			#N/A	#N/A	Rv0580c				677616	677125		1	Y	
#N/A		-			#N/A	#N/A	Rv0583c				679075	678389		1	N	
#N/A		-			#N/A	#N/A	Rv0585c				684272	681885		1	N	
#N/A		+			#N/A	#N/A	Rv0612				706324	706929		1	N	
#N/A		-			#N/A	#N/A	Rv0613c				709515	706948		1	Y	
#N/A		-			#N/A	#N/A	Rv0616c				710850	710584		1	N	
#N/A		-			#N/A	#N/A	Rv0625c				717893	717153		1	N	
#N/A		+			#N/A	#N/A	Rvnt06				731494	731566		1	N	
#N/A		+			#N/A	#N/A	Rvnt07				731603	731676		1	N	
#N/A		+			#N/A	#N/A	Rvnt08				733524	733596		1	N	
#N/A		-			#N/A	#N/A	Rv0653c				749929	749234		1	N	
#N/A		-			#N/A	#N/A	Rv0669c				769597	767684		1	N	
#N/A		+			#N/A	#N/A	Rv0678				778990	779487		1	Y	
#N/A		-			#N/A	#N/A	Rv0689c				789411	789157		1	N	
#N/A		-			#N/A	#N/A	Rv0731c				824639	823683		1	N	
#N/A		+			#N/A	#N/A	Rv0754				846159	847913		1	N	
#N/A		-			#N/A	#N/A	Rvnt09				850713	850642		1	N	
#N/A		-			#N/A	#N/A	Rv0756c				851466	850741		1	Y	
#N/A		-			#N/A	#N/A	Rv0779c				873292	872672		1	N	
#N/A		-			#N/A	#N/A	Rv0783c				878440	876818		1	N	
#N/A		-			#N/A	#N/A	Rv0786c				881713	881075		1	Y	
#N/A		+			#N/A	#N/A	Rv0793				886719	887024		1	N	
#N/A		-			#N/A	#N/A	Rv0802c				895628	894972		1	Y	
#N/A		-			#N/A	#N/A	Rv0806c				901330	899732		1	N	
#N/A		+			#N/A	#N/A	Rv0812				906423	907292		1	N	
#N/A		+			#N/A	#N/A	Rv0826				919634	920689		1	N	
#N/A		-			#N/A	#N/A	Rv0831c				923709	922894		1	Y	
#N/A		-			#N/A	#N/A	Rvnt10				923875	923803		1	N	
#N/A		+			#N/A	#N/A	Rvnt11				923999	924072		1	N	
#N/A		+			#N/A	#N/A	Rvnt12				924110	924183		1	N	
#N/A		+			#N/A	#N/A	Rvnt13				924213	924286		1	N	
#N/A		-			#N/A	#N/A	Rv0834c				930485	927837		1	N	
#N/A		+			#N/A	#N/A	Rv0835				930953	931597		1	N	
#N/A		-			#N/A	#N/A	Rv0840c				937317	936457		1	N	
#N/A		-			#N/A	#N/A	Rv0844c				941106	940456		1	N	
#N/A		+			#N/A	#N/A	Rv0845				941190	942467		1	N	
#N/A		-			#N/A	#N/A	Rv0846c				944194	942680		1	N	
#N/A		-			#N/A	#N/A	Rv0858c				954920	953727		1	Y	
#N/A		+			#N/A	#N/A	Rv0871				967898	968305		1	N	
#N/A		-			#N/A	#N/A	Rv0872c				970244	968424		1	N	
#N/A		+			#N/A	#N/A	Rv0873				970505	972457		1	N	
#N/A		+			#N/A	#N/A	Rv0877				976075	976863		1	N	
#N/A		-			#N/A	#N/A	Rv0887c				985971	985513		1	N	
#N/A		+			#N/A	#N/A	Rv0888				987233	988705		1	N	
#N/A		+			#N/A	#N/A	Rv0892				993853	995340		1	N	
#N/A		-			#N/A	#N/A	Rv0893c				996295	995318		1	Y	
#N/A		-			#N/A	#N/A	Rvnt14				1025393	1025321		1	N	
#N/A		-			#N/A	#N/A	Rv0920c				1026816	1025497		1	N	
#N/A		-			#N/A	#N/A	Rv0937c				1046020	1045199		1	Y	
#N/A		+			#N/A	#N/A	Rv0942				1052360	1052638		1	N	
#N/A		-			#N/A	#N/A	Rv0947c				1057530	1057303		1	N	
#N/A		+			#N/A	#N/A	Rv0949				1058260	1060575		1	N	
#N/A		-			#N/A	#N/A	Rv0950c				1061654	1060656		1	N	
#N/A		-			#N/A	#N/A	Rv0953c				1064962	1064114		1	N	
#N/A		+			#N/A	#N/A	Rv0977				1090373	1093144		1	N	
#N/A		-			#N/A	#N/A	Rv0978c				1094356	1093361		1	N	
#N/A		-			#N/A	#N/A	Rv0979c				1094864	1094670		1	N	
#N/A		+			#N/A	#N/A	Rv0979A				1094886	1095059		1	N	
#N/A		-			#N/A	#N/A	Rv0980c				1096451	1095078		1	N	
#N/A		-			#N/A	#N/A	Rv0985c				1101480	1101025		1	N	
#N/A		+			#N/A	#N/A	Rvnt15				1113511	1113583		1	N	
#N/A		-			#N/A	#N/A	Rv1000c				1117127	1116531		1	Y	
#N/A		+			#N/A	#N/A	Rv1003				1120022	1120879		1	N	
#N/A		+			#N/A	#N/A	Rv1006				1123714	1125417		1	N	
#N/A		-			#N/A	#N/A	Rv1007c				1127003	1125444		1	N	
#N/A		-			#N/A	#N/A	Rvnt16				1138147	1138076		1	N	
#N/A		+			#N/A	#N/A	Rv1028A				1151920	1152012		1	N	
#N/A		-			#N/A	#N/A	Rv1043c				1166806	1165781		1	N	
#N/A		-			#N/A	#N/A	Rv1046c				1169228	1168704		1	N	
#N/A		-			#N/A	#N/A	Rv1048c				1172153	1171038		1	N	
#N/A		-			#N/A	#N/A	Rv1051c				1174700	1173945		1	N	
#N/A		-			#N/A	#N/A	Rv1053c				1176286	1176011		1	N	
#N/A		+			#N/A	#N/A	Rvnt17				1177396	1177469		1	N	
#N/A		-			#N/A	#N/A	Rv1067c				1190424	1188421		1	N	
#N/A		-			#N/A	#N/A	Rv1068c				1192148	1190757		1	N	
#N/A		-			#N/A	#N/A	Rv1085c				1210484	1209756		1	N	
#N/A		+			#N/A	#N/A	Rv1089A				1215517	1215621		1	N	
#N/A		+			#N/A	#N/A	Rv1090				1215599	1216054		1	N	
#N/A		+			#N/A	#N/A	Rv1091				1216469	1219030		1	N	
#N/A		-			#N/A	#N/A	Rv1092c				1220186	1219248		1	Y	
#N/A		+			#N/A	#N/A	Rv1100				1228740	1229384		1	Y	
#N/A		+			#N/A	#N/A	Rv1104				1231301	1231990		1	Y	
#N/A		+			#N/A	#N/A	Rv1105				1232311	1232826		1	N	
#N/A		+			#N/A	#N/A	Rv1110				1236185	1237192		1	Y	
#N/A		-			#N/A	#N/A	Rv1111c				1238192	1237209		1	Y	
#N/A		-			#N/A	#N/A	Rv1123c				1247010	1246144		1	Y	
#N/A		+			#N/A	#N/A	Rv1134				1261922	1262158		1	N	
#N/A		+			#N/A	#N/A	Rv1140				1267347	1268195		1	N	
#N/A		-			#N/A	#N/A	Rv1148c				1277748	1276300		1	N	
#N/A		+			#N/A	#N/A	Rv1149				1277893	1278300		1	N	
#N/A		+			#N/A	#N/A	Rv1150				1278269	1278817		1	N	
#N/A		+			#N/A	#N/A	Rv1152				1279655	1280020		1	Y	
#N/A		-			#N/A	#N/A	Rv1159A				1286568	1286284		1	Y	
#N/A		-			#N/A	#N/A	Rv1172c				1302681	1301755		1	N	
#N/A		+			#N/A	#N/A	Rv1173				1302931	1305501		1	N	
#N/A		-			#N/A	#N/A	Rv1179c				1313299	1310480		1	Y	
#N/A		-			#N/A	#N/A	Rv1194c				1338513	1337248		1	Y	
#N/A		-			#N/A	#N/A	Rv1199c				1342605	1341358		1	N	
#N/A		+			#N/A	#N/A	Rv1200				1342942	1344219		1	N	
#N/A		-			#N/A	#N/A	Rv1201c				1345160	1344216		1	Y	
#N/A		+			#N/A	#N/A	Rv1202				1345260	1346324		1	Y	
#N/A		-			#N/A	#N/A	Rv1212c				1355661	1354498		1	N	
#N/A		+			#N/A	#N/A	Rv1213				1355836	1357050		1	Y	
#N/A		+			#N/A	#N/A	Rv1228				1370920	1371477		1	N	
#N/A		-			#N/A	#N/A	Rv1239c				1383042	1381942		1	N	
#N/A		-			#N/A	#N/A	Rv1243c				1386677	1384989		1	N	
#N/A		+			#N/A	#N/A	Rv1244				1386857	1387717		1	N	
#N/A		+			#N/A	#N/A	Rv1250				1394179	1395918		1	N	
#N/A		-			#N/A	#N/A	Rv1276c				1425944	1425438		1	Y	
#N/A		+			#N/A	#N/A	Rv1290A				1445058	1445372		1	N	
#N/A		-			#N/A	#N/A	Rvnt18				1446265	1446193		1	N	
#N/A		+			#N/A	#N/A	Rv1315				1470321	1471577		1	Y	
#N/A		+			#N/A	#N/A	Rvnr01				1471846	1473382		1	N	
#N/A		+			#N/A	#N/A	Rvnr02				1473658	1476795		1	N	
#N/A		+			#N/A	#N/A	Rvnr03				1476899	1477013		1	N	
#N/A		-			#N/A	#N/A	Rv1322A				1485768	1485313		1	Y	
#N/A		+			#N/A	#N/A	Rv1328				1494564	1497155		1	Y	
#N/A		-			#N/A	#N/A	Rv1347c				1512605	1511973		1	N	
#N/A		+			#N/A	#N/A	Rvnt19				1512728	1512811		1	N	
#N/A		+			#N/A	#N/A	Rv1366				1538420	1539211		1	Y	
#N/A		-			#N/A	#N/A	Rv1367c				1540645	1539512		1	N	
#N/A		+			#N/A	#N/A	Rv1368				1541020	1541805		1	N	
#N/A		-			#N/A	#N/A	Rv1374c				1547530	1547072		1	N	
#N/A		+			#N/A	#N/A	Rv1395				1571047	1572081		1	N	
#N/A		-			#N/A	#N/A	Rv1396c				1573857	1572127		1	N	
#N/A		-			#N/A	#N/A	Rv1403c				1580422	1579598		1	N	
#N/A		+			#N/A	#N/A	Rv1404				1580591	1581073		1	N	
#N/A		-			#N/A	#N/A	Rv1405c				1581969	1581145		1	N	
#N/A		+			#N/A	#N/A	Rv1412				1588567	1589172		1	N	
#N/A		-			#N/A	#N/A	Rv1424c				1599585	1598893		1	Y	
#N/A		+			#N/A	#N/A	Rv1425				1599658	1601037		1	Y	
#N/A		-			#N/A	#N/A	Rv1435c				1612950	1612342		1	N	
#N/A		+			#N/A	#N/A	Rv1440				1617837	1618070		1	Y	
#N/A		+			#N/A	#N/A	Rv1442				1619791	1622091		1	Y	
#N/A		-			#N/A	#N/A	Rv1450c				1634627	1630638		1	N	
#N/A		+			#N/A	#N/A	Rv1451				1635029	1635955		1	N	
#N/A		-			#N/A	#N/A	Rv1452c				1638229	1636004		1	N	
#N/A		+			#N/A	#N/A	Rv1453				1638381	1639646		1	N	
#N/A		+			#N/A	#N/A	Rv1455				1640680	1641543		1	N	
#N/A		-			#N/A	#N/A	Rv1482c				1673299	1672457		1	N	
#N/A		-			#N/A	#N/A	Rv1486c				1676883	1676017		1	Y	
#N/A		-			#N/A	#N/A	Rv1491c				1681966	1681208		1	Y	
#N/A		+			#N/A	#N/A	Rv1507A				1697356	1697859		1	N	
#N/A		-			#N/A	#N/A	Rv1508c				1699894	1698095		1	N	
#N/A		-			#N/A	#N/A	Rv1522c				1717612	1714172		1	Y	
#N/A		-			#N/A	#N/A	Rv1532c				1733550	1733116		1	N	
#N/A		-			#N/A	#N/A	Rv1538c				1742159	1741212		1	Y	
#N/A		-			#N/A	#N/A	Rv1548c				1753333	1751297		1	N	
#N/A		-			#N/A	#N/A	Rv1572c				1779298	1779194		1	N	
#N/A		-			#N/A	#N/A	Rv1598c				1799483	1799073		1	N	
#N/A		-			#N/A	#N/A	Rv1608c				1807762	1807298		1	Y	
#N/A		-			#N/A	#N/A	Rvnt20				1828088	1828015		1	N	
#N/A		+			#N/A	#N/A	Rv1626				1828180	1828797		1	Y	
#N/A		-			#N/A	#N/A	Rv1632c				1836830	1836387		1	N	
#N/A		-			#N/A	#N/A	Rv1645c				1855454	1854399		1	N	
#N/A		-			#N/A	#N/A	Rv1651c				1865382	1862347		1	N	
#N/A		-			#N/A	#N/A	Rv1706A				1934649	1934482		1	N	
#N/A		+			#N/A	#N/A	Rvnt21				1946613	1946686		1	N	
#N/A		+			#N/A	#N/A	Rv1731				1957677	1959233		1	N	
#N/A		+			#N/A	#N/A	Rv1738				1965657	1965941		1	N	
#N/A		+			#N/A	#N/A	Rv1758				1989042	1989566		1	N	
#N/A		+			#N/A	#N/A	Rv1760				1993153	1994661		1	N	
#N/A		-			#N/A	#N/A	Rv1765c				1998515	1997418		1	N	
#N/A		-			#N/A	#N/A	Rv1765A				1999357	1999142		1	N	
#N/A		-			#N/A	#N/A	Rv1773c				2007766	2007020		1	N	
#N/A		-			#N/A	#N/A	Rv1776c				2010555	2009995		1	N	
#N/A		+			#N/A	#N/A	Rv1777				2010656	2011960		1	N	
#N/A		+			#N/A	#N/A	Rv1780				2015089	2015262		1	Y	
#N/A		+			#N/A	#N/A	Rv1782				2017740	2019260		1	N	
#N/A		+			#N/A	#N/A	Rv1783				2019257	2020564		1	N	
#N/A		+			#N/A	#N/A	Rv1784				2020634	2023432		1	N	
#N/A		-			#N/A	#N/A	Rv1785c				2024628	2023447		1	N	
#N/A		+			#N/A	#N/A	Rv1792				2030347	2030643		1	N	
#N/A		+			#N/A	#N/A	Rv1834				2079830	2080696		1	Y	
#N/A		+			#N/A	#N/A	Rv1887				2136258	2137400		1	N	
#N/A		-			#N/A	#N/A	Rv1894c				2141869	2140739		1	N	
#N/A		+			#N/A	#N/A	Rv1895				2142521	2143675		1	N	
#N/A		+			#N/A	#N/A	Rv1898				2144940	2145248		1	Y	
#N/A		+			#N/A	#N/A	Rv1901				2147668	2148954		1	Y	
#N/A		-			#N/A	#N/A	Rv1902c				2150274	2149006		1	N	
#N/A		+			#N/A	#N/A	Rv1920				2171662	2172486		1	Y	
#N/A		-			#N/A	#N/A	Rv1924c				2176930	2176550		1	N	
#N/A		-			#N/A	#N/A	Rv1926c				2179436	2178957		1	N	
#N/A		+			#N/A	#N/A	Rv1927				2179673	2180446		1	Y	
#N/A		+			#N/A	#N/A	Rv1932				2183372	2183869		1	Y	
#N/A		+			#N/A	#N/A	Rv1945				2195989	2197353		1	N	
#N/A		-			#N/A	#N/A	Rv1946c				2197960	2197508		1	N	
#N/A		+			#N/A	#N/A	Rv1947				2198024	2198425		1	N	
#N/A		-			#N/A	#N/A	Rv1954c				2201744	2201223		1	N	
#N/A		+			#N/A	#N/A	Rv1961				2204212	2204706		1	N	
#N/A		-			#N/A	#N/A	Rv1976c				2219251	2218844		1	Y	
#N/A		+			#N/A	#N/A	Rv1983				2226244	2227920		1	N	
#N/A		+			#N/A	#N/A	Rv2006				2252002	2255985		1	N	
#N/A		-			#N/A	#N/A	Rv2011c				2259285	2258854		1	N	
#N/A		-			#N/A	#N/A	Rv2015c				2263072	2261816		1	N	
#N/A		-			#N/A	#N/A	Rv2023A				2268726	2268268		1	N	
#N/A		+			#N/A	#N/A	Rv2032				2279129	2280124		1	N	
#N/A		-			#N/A	#N/A	Rv2033c				2281082	2280240		1	Y	
#N/A		+			#N/A	#N/A	Rv2046				2291269	2291925		1	Y	
#N/A		+			#N/A	#N/A	Rv2050				2307821	2308156		1	N	
#N/A		+			#N/A	#N/A	Rv2054				2313125	2313838		1	Y	
#N/A		+			#N/A	#N/A	Rv2069				2326944	2327501		1	Y	
#N/A		+			#N/A	#N/A	Rv2074				2330993	2331406		1	N	
#N/A		-			#N/A	#N/A	Rv2081c				2338505	2338065		1	N	
#N/A		-			#N/A	#N/A	Rv2089c				2347324	2346197		1	N	
#N/A		+			#N/A	#N/A	Rv2090				2347373	2348554		1	N	
#N/A		-			#N/A	#N/A	Rv2115c				2376290	2374461		1	N	
#N/A		+			#N/A	#N/A	Rv2123				2381071	2382492		1	N	
#N/A		-			#N/A	#N/A	Rv2124c				2386067	2382489		1	Y	
#N/A		+			#N/A	#N/A	Rv2125				2386293	2387171		1	Y	
#N/A		-			#N/A	#N/A	Rv2126c				2387972	2387202		1	N	
#N/A		+			#N/A	#N/A	Rv2132				2393411	2393641		1	Y	
#N/A		+			#N/A	#N/A	Rvnt22				2401987	2402072		1	N	
#N/A		+			#N/A	#N/A	Rv2143				2403166	2404035		1	Y	
#N/A		-			#N/A	#N/A	Rv2172c				2434536	2433631		1	N	
#N/A		-			#N/A	#N/A	Rv2175c				2437850	2437446		1	Y	
#N/A		+			#N/A	#N/A	Rv2181				2443302	2444585		1	N	
#N/A		+			#N/A	#N/A	Rv2187				2448160	2449962		1	N	
#N/A		+			#N/A	#N/A	Rv2191				2453819	2455756		1	N	
#N/A		-			#N/A	#N/A	Rv2192c				2456743	2455631		1	Y	
#N/A		+			#N/A	#N/A	Rv2201				2464997	2466955		1	Y	
#N/A		+			#N/A	#N/A	Rv2203				2468231	2468923		1	N	
#N/A		-			#N/A	#N/A	Rv2214c				2481701	2479923		1	N	
#N/A		-			#N/A	#N/A	Rv2219A				2487416	2486994		1	N	
#N/A		-			#N/A	#N/A	Rvns01				2500751	2500445		1	N	
#N/A		-			#N/A	#N/A	Rv2236c				2509375	2508434		1	N	
#N/A		+			#N/A	#N/A	Rv2237				2509489	2510256		1	N	
#N/A		-			#N/A	#N/A	Rvnt23				2510669	2510598		1	N	
#N/A		+			#N/A	#N/A	Rv2250A				2525372	2525821		1	Y	
#N/A		+			#N/A	#N/A	Rv2263				2535641	2536594		1	N	
#N/A		-			#N/A	#N/A	Rv2264c				2538350	2536572		1	N	
#N/A		-			#N/A	#N/A	Rv2274c				2546805	2546488		1	N	
#N/A		-			#N/A	#N/A	Rv2277c				2550029	2549124		1	N	
#N/A		-			#N/A	#N/A	Rv2282c				2555876	2554938		1	N	
#N/A		-			#N/A	#N/A	Rv2286c				2559569	2558877		1	N	
#N/A		+			#N/A	#N/A	Rv2308				2580419	2581135		1	N	
#N/A		-			#N/A	#N/A	Rvnt24				2581837	2581764		1	N	
#N/A		-			#N/A	#N/A	Rv2309c				2582025	2581843		1	Y	
#N/A		+			#N/A	#N/A	Rv2324				2596334	2596780		1	N	
#N/A		-			#N/A	#N/A	Rv2333c				2608321	2606708		1	N	
#N/A		+			#N/A	#N/A	Rv2339				2614693	2617581		1	N	
#N/A		-			#N/A	#N/A	Rv2340c				2618908	2617667		1	N	
#N/A		-			#N/A	#N/A	Rvnt25				2619479	2619407		1	N	
#N/A		+			#N/A	#N/A	Rv2345				2623821	2625803		1	Y	
#N/A		+			#N/A	#N/A	Rv2363				2644320	2645774		1	Y	
#N/A		+			#N/A	#N/A	Rv2371				2651753	2651938		1	N	
#N/A		+			#N/A	#N/A	Rv2375				2655265	2655582		1	N	
#N/A		-			#N/A	#N/A	Rv2386c				2680005	2678653		1	N	
#N/A		+			#N/A	#N/A	Rv2387				2680765	2682018		1	N	
#N/A		+			#N/A	#N/A	Rv2396				2692799	2693884		1	N	
#N/A		+			#N/A	#N/A	Rv2412				2710075	2710335		1	N	
#N/A		-			#N/A	#N/A	Rv2427Ac				2726087	2725571		1	N	
#N/A		+			#N/A	#N/A	Rv2438A				2736709	2736987		1	N	
#N/A		+			#N/A	#N/A	Rv2443				2740709	2742184		1	N	
#N/A		+			#N/A	#N/A	Rv2451				2752262	2752660		1	N	
#N/A		-			#N/A	#N/A	Rvnt26				2765404	2765331		1	N	
#N/A		+			#N/A	#N/A	Rvnt27				2765541	2765611		1	N	
#N/A		+			#N/A	#N/A	Rv2463				2765655	2766839		1	N	
#N/A		+			#N/A	#N/A	Rv2467				2768986	2771571		1	Y	
#N/A		+			#N/A	#N/A	Rvnt28				2794176	2794249		1	N	
#N/A		+			#N/A	#N/A	Rv2486				2794350	2795120		1	N	
#N/A		+			#N/A	#N/A	Rv2509				2824678	2825484		1	Y	
#N/A		+			#N/A	#N/A	Rv2511				2827157	2827804		1	Y	
#N/A		+			#N/A	#N/A	Rvnt29				2827854	2827926		1	N	
#N/A		-			#N/A	#N/A	Rv2512c				2829803	2828556		1	N	
#N/A		+			#N/A	#N/A	Rv2513				2830161	2830583		1	N	
#N/A		+			#N/A	#N/A	Rvnt30				2835494	2835566		1	N	
#N/A		-			#N/A	#N/A	Rv2528c				2852671	2851751		1	N	
#N/A		+			#N/A	#N/A	Rv2529				2853316	2854266		1	Y	
#N/A		+			#N/A	#N/A	Rv2536				2860452	2861144		1	Y	
#N/A		+			#N/A	#N/A	Rv2541				2864520	2864834		1	Y	
#N/A		-			#N/A	#N/A	Rv2559c				2879929	2878571		1	N	
#N/A		+			#N/A	#N/A	Rv2560				2880075	2881052		1	N	
#N/A		+			#N/A	#N/A	Rv2561				2881409	2881702		1	N	
#N/A		+			#N/A	#N/A	Rv2570				2894512	2894901		1	N	
#N/A		-			#N/A	#N/A	Rv2576c				2900648	2900226		1	Y	
#N/A		+			#N/A	#N/A	Rv2577				2900918	2902507		1	N	
#N/A		-			#N/A	#N/A	Rv2578c				2903531	2902509		1	N	
#N/A		+			#N/A	#N/A	Rv2579				2903639	2904541		1	N	
#N/A		+			#N/A	#N/A	Rv2582				2906862	2907740		1	Y	
#N/A		+			#N/A	#N/A	Rv2614A				2943376	2943603		1	N	
#N/A		+			#N/A	#N/A	Rv2616				2945330	2945830		1	Y	
#N/A		+			#N/A	#N/A	Rv2618				2946434	2947111		1	N	
#N/A		-			#N/A	#N/A	Rv2644c				2968850	2968533		1	N	
#N/A		-			#N/A	#N/A	Rvnt31				2969568	2969497		1	N	
#N/A		+			#N/A	#N/A	Rvnt32				2969753	2969825		1	N	
#N/A		+			#N/A	#N/A	Rvnt33				2969855	2969925		1	N	
#N/A		+			#N/A	#N/A	Rvnt34				2969942	2970013		1	N	
#N/A		-			#N/A	#N/A	Rv2670c				2986840	2985731		1	N	
#N/A		-			#N/A	#N/A	Rv2682c				2999968	2998052		1	Y	
#N/A		+			#N/A	#N/A	Rv2695				3011916	3012623		1	N	
#N/A		-			#N/A	#N/A	Rv2708c				3021787	3021548		1	Y	
#N/A		-			#N/A	#N/A	Rv2712c				3025328	3024270		1	N	
#N/A		+			#N/A	#N/A	Rv2720				3031788	3032498		1	Y	
#N/A		+			#N/A	#N/A	Rv2734				3046821	3047675		1	N	
#N/A		+			#N/A	#N/A	Rv2737A				3051619	3051792		1	N	
#N/A		+			#N/A	#N/A	Rv2740				3053233	3053682		1	Y	
#N/A		+			#N/A	#N/A	Rv2741				3053914	3055491		1	N	
#N/A		+			#N/A	#N/A	Rv2747				3059262	3059786		1	Y	
#N/A		+			#N/A	#N/A	Rv2765				3074636	3075373		1	N	
#N/A		+			#N/A	#N/A	Rv2775				3082909	3083370		1	N	
#N/A		+			#N/A	#N/A	Rv2780				3086820	3087935		1	N	
#N/A		-			#N/A	#N/A	Rv2804c				3113094	3112465		1	N	
#N/A		-			#N/A	#N/A	Rv2810c				3116142	3115741		1	N	
#N/A		+			#N/A	#N/A	Rv2831				3137271	3138020		1	Y	
#N/A		+			#N/A	#N/A	Rv2863				3174992	3175372		1	N	
#N/A		+			#N/A	#N/A	Rv2884				3193393	3194151		1	N	
#N/A		+			#N/A	#N/A	Rv2887				3196431	3196850		1	Y	
#N/A		+			#N/A	#N/A	Rv2891				3200266	3201015		1	N	
#N/A		+			#N/A	#N/A	Rv2893				3202420	3203397		1	N	
#N/A		+			#N/A	#N/A	Rv2905				3214628	3215572		1	N	
#N/A		+			#N/A	#N/A	Rv2911				3218339	3219214		1	Y	
#N/A		+			#N/A	#N/A	Rv2917				3226363	3228243		1	N	
#N/A		-			#N/A	#N/A	Rv2940c				3282715	3276380		1	N	
#N/A		+			#N/A	#N/A	Rv2961				3313283	3313672		1	N	
#N/A		+			#N/A	#N/A	Rv2980				3335960	3336505		1	N	
#N/A		+			#N/A	#N/A	Rv2989				3346147	3346848		1	Y	
#N/A		-			#N/A	#N/A	Rv2990c				3347719	3346859		1	N	
#N/A		+			#N/A	#N/A	Rv2991				3347982	3348473		1	Y	
#N/A		-			#N/A	#N/A	Rvnt35				3348619	3348547		1	N	
#N/A		-			#N/A	#N/A	Rvnt36				3348730	3348659		1	N	
#N/A		+			#N/A	#N/A	Rv2994				3351269	3352606		1	N	
#N/A		-			#N/A	#N/A	Rv2998A				3357428	3357225		1	N	
#N/A		+			#N/A	#N/A	Rv3004				3363309	3363686		1	Y	
#N/A		+			#N/A	#N/A	Rv3013				3371815	3372471		1	Y	
#N/A		+			#N/A	#N/A	Rv3016				3375758	3376387		1	N	
#N/A		-			#N/A	#N/A	Rv3018A				3378415	3378329		1	N	
#N/A		-			#N/A	#N/A	Rv3022c				3380682	3380440		1	N	
#N/A		+			#N/A	#N/A	Rv3033				3393380	3393928		1	N	
#N/A		-			#N/A	#N/A	Rv3034c				3394921	3394019		1	N	
#N/A		+			#N/A	#N/A	Rv3035				3395379	3396461		1	N	
#N/A		+			#N/A	#N/A	Rv3059				3419492	3420970		1	N	
#N/A		-			#N/A	#N/A	Rv3064c				3430250	3429825		1	N	
#N/A		-			#N/A	#N/A	Rvnt37				3431912	3431840		1	N	
#N/A		-			#N/A	#N/A	Rv3068c				3433622	3431979		1	Y	
#N/A		+			#N/A	#N/A	Rv3074				3436779	3438053		1	Y	
#N/A		-			#N/A	#N/A	Rv3075c				3438973	3438050		1	N	
#N/A		+			#N/A	#N/A	Rv3081				3446040	3447278		1	N	
#N/A		-			#N/A	#N/A	Rv3082c				3448426	3447404		1	N	
#N/A		-			#N/A	#N/A	Rvns02				3468419	3467813		1	N	
#N/A		+			#N/A	#N/A	Rv3106				3474007	3475377		1	N	
#N/A		-			#N/A	#N/A	Rv3107c				3476961	3475378		1	N	
#N/A		+			#N/A	#N/A	Rv3127				3492147	3493181		1	N	
#N/A		-			#N/A	#N/A	Rv3128c				3494181	3493168		1	N	
#N/A		+			#N/A	#N/A	Rv3129				3494660	3494992		1	N	
#N/A		-			#N/A	#N/A	Rv3130c				3496366	3494975		1	N	
#N/A		+			#N/A	#N/A	Rv3131				3496551	3497549		1	N	
#N/A		-			#N/A	#N/A	Rv3176c				3545300	3544344		1	N	
#N/A		-			#N/A	#N/A	Rv3190c				3556687	3555422		1	Y	
#N/A		-			#N/A	#N/A	Rv3191c				3558345	3557311		1	N	
#N/A		-			#N/A	#N/A	Rvnt38				3559443	3559370		1	N	
#N/A		+			#N/A	#N/A	Rv3192				3559563	3560024		1	N	
#N/A		-			#N/A	#N/A	Rv3196A				3566896	3566696		1	N	
#N/A		+			#N/A	#N/A	Rv3198A				3571335	3571589		1	Y	
#N/A		-			#N/A	#N/A	Rv3213c				3591492	3590692		1	N	
#N/A		-			#N/A	#N/A	Rv3217c				3594235	3593804		1	Y	
#N/A		+			#N/A	#N/A	Rv3235				3611300	3611941		1	N	
#N/A		+			#N/A	#N/A	Rv3254				3633639	3635063		1	Y	
#N/A		-			#N/A	#N/A	Rv3271c				3653347	3652679		1	Y	
#N/A		+			#N/A	#N/A	Rv3277				3660025	3660696		1	Y	
#N/A		-			#N/A	#N/A	Rv3294c				3675995	3675186		1	N	
