operon no.	locus tag	start	end	sense		in operon	strand	in_operon	P1	P2	P3	P4	TSS_type	number_of_TSS	internal 	flag	non-coding	RNA	distance_between_start_and_first_tss
2203	CCNA_03744	128243	129313	-	CDS	y	-	y	128217				TRUE	1	y	complex	0	0	26
2204	CCNA_03745	127327	128169	-	CDS	n	-	n	127324				TRUE	1	n	simple	0	0	3
2206	CCNA_03747	124813	125838	-	CDS	n	-	n					NO	0	n	simple	0	0	
2209	CCNA_03751	121373	121885	-	CDS	n	-	n	121368				TRUE	1	n	simple	0	0	5
2211	CCNA_03753	119221	120351	-	CDS	y	-	y	118531				TRUE	1	n	simple	0	0	690
2211	CCNA_03754	118554	119240	-	CDS	y	-	y	118531				TRUE	1	n	simple	0	0	23
2212	CCNA_03755	116983	118434	-	CDS	y	-	y	114582				POTENTIAL	1	n	simple	0	0	2401
2212	CCNA_03756	115991	116920	-	CDS	y	-	y	114582				POTENTIAL	1	n	simple	0	0	1409
2212	CCNA_03757	114874	115959	-	CDS	y	-	y	114582				POTENTIAL	1	n	simple	0	0	292
2214	CCNA_03759	112617	113645	-	CDS	n	-	n					NO	0	y	complex	0	0	
2217	CCNA_03763	110254	111168	-	CDS	n	-	n	110254				POTENTIAL	1	n	simple	0	0	0
2219	CCNA_03765	108751	109314	-	CDS	y	-	y	105887				TRUE	1	n	simple	0	0	2864
2219	CCNA_03766	108146	108727	-	CDS	y	-	y	105887				TRUE	1	n	simple	0	0	2259
2219	CCNA_03767	107592	108089	-	CDS	y	-	y	105887				TRUE	1	n	simple	0	0	1705
2219	CCNA_03768	106039	107565	-	CDS	y	-	y	105887				TRUE	1	n	simple	0	0	152
2220	CCNA_03769	105191	105697	-	CDS	y	-	y					NO	0	y	complex	0	0	
2220	CCNA_03770	104097	105059	-	CDS	y	-	y					NO	0	y	complex	0	0	
2223	CCNA_03773	101297	102472	-	CDS	y	-	y					NO	0	y	complex	0	0	
2223	CCNA_03774	100540	101427	-	CDS	y	-	y					NO	0	y	complex	0	0	
2225	CCNA_03776	99482	100021	-	CDS	y	-	y	98393				TRUE	1	n	simple	0	0	1089
2225	CCNA_03777	98416	99468	-	CDS	y	-	y	98393				TRUE	1	n	simple	0	0	23
2227	CCNA_03779	97044	97376	-	CDS	n	-	n	97044				TRUE	1	n	simple	0	0	0
2228	CCNA_03780	95781	96515	-	CDS	n	-	n	95780				POTENTIAL	1	n	simple	0	0	1
2229	CCNA_03781	92923	95610	-	CDS	n	-	n	92797				TRUE	1	n	simple	0	0	126
2231	CCNA_03784	90512	91405	-	CDS	n	-	n					NO	0	n	simple	0	0	
2233	CCNA_03789	87724	88107	-	CDS	n	-	n	87684				POTENTIAL	1	n	simple	0	0	40
2235	CCNA_03791	86765	87325	-	CDS	n	-	n					NO	0	n	simple	0	0	
2236	CCNA_03792	86044	86664	-	CDS	y	-	y	85099				TRUE	1	n	simple	0	0	945
2236	CCNA_03793	85099	86040	-	CDS	y	-	y	85099				TRUE	1	n	simple	0	0	0
2240	CCNA_03797	81763	82194	-	CDS	y	-	y	78736				POTENTIAL	1	n	simple	0	0	3027
2240	CCNA_03798	80435	81766	-	CDS	y	-	y	78736				POTENTIAL	1	n	simple	0	0	1699
2240	CCNA_03799	79515	80438	-	CDS	y	-	y	78736				POTENTIAL	1	n	simple	0	0	779
2240	CCNA_03800	78736	79602	-	CDS	y	-	y	78736				POTENTIAL	1	n	simple	0	0	0
2243	CCNA_03804	72643	72975	-	CDS	y	-	y	72071				TRUE	1	n	simple	0	0	572
2243	CCNA_03805	72096	72674	-	CDS	y	-	y	72071				TRUE	1	n	simple	0	0	25
2245	CCNA_03811	67243	68145	-	CDS	n	-	n	67243				POTENTIAL	1	n	simple	0	0	0
2248	CCNA_03814	64339	64860	-	CDS	n	-	n					NO	0	n	simple	0	0	
2249	CCNA_03815	63311	64279	-	CDS	n	-	n					NO	0	n	simple	0	0	
2250	CCNA_03816	61119	63245	-	CDS	n	-	n	61096				POTENTIAL	1	n	simple	0	0	23
2252	CCNA_03818	59798	60148	-	CDS	n	-	n					NO	0	y	complex	0	0	
2255	CCNA_03822	53879	54742	-	CDS	n	-	n					NO	0	n	simple	0	0	
2258	CCNA_03825	51156	51518	-	CDS	y	-	y	50578				TRUE	1	y	complex	0	0	578
2258	CCNA_03826	50605	51159	-	CDS	y	-	y	50578				TRUE	1	y	complex	0	0	27
2260	CCNA_03829	48595	48735	-	CDS	n	-	n					NO	0	n	simple	0	0	
2262	CCNA_03834	42265	44055	-	CDS	y	-	y	40458				TRUE	1	y	complex	0	0	1807
2262	CCNA_03835	41041	42252	-	CDS	y	-	y	40458				TRUE	1	y	complex	0	0	583
2262	CCNA_03836	40458	40970	-	CDS	y	-	y	40458				TRUE	1	y	complex	0	0	0
2262.1	CCNA_03833	44121	44936	-	CDS	n	-	n	44094				TRUE	1	n	simple	0	0	27
2263	CCNA_03837	39842	40387	-	CDS	n	-	n	39793	39811			TRUE	multiple	n	complex	0	0	49
2266	CCNA_03840	35135	36679	-	CDS	y	-	y	33197				TRUE	1	y	complex	0	0	1938
2266	CCNA_03841	34124	35083	-	CDS	y	-	y	33197				TRUE	1	y	complex	0	0	927
2266	CCNA_03842	33332	34069	-	CDS	y	-	y	33197				TRUE	1	y	complex	0	0	135
2268	CCNA_03845	30405	31307	-	CDS	y	-	y	29882				POTENTIAL	1	n	simple	0	0	523
2268	CCNA_03846	29882	30358	-	CDS	y	-	y	29882				POTENTIAL	1	n	simple	0	0	0
2270	CCNA_03848	28110	28967	-	CDS	n	-	n	27988	28088			POTENTIAL	multiple	n	simple	0	0	122
2272	CCNA_03855	23154	23723	-	CDS	y	-	y	21255				TRUE	1	n	simple	0	0	1899
2272	CCNA_03856	21965	23152	-	CDS	y	-	y	21255				TRUE	1	n	simple	0	0	710
2272	CCNA_03857	21363	21965	-	CDS	y	-	y	21255				TRUE	1	n	simple	0	0	108
2274	CCNA_03859	19978	20664	-	CDS	n	-	n	19978				TRUE	1	n	simple	0	0	0
2276	CCNA_03861	18745	19398	-	CDS	n	-	n	18711				TRUE	1	n	simple	0	0	34
2278	CCNA_03863	17695	18105	-	CDS	n	-	n	17637	17662			TRUE	multiple	n	complex	0	0	58
2280	CCNA_03872	6598	7968	-	CDS	y	-	y	6317	6338			TRUE	multiple	n	complex	0	0	281
2280	CCNA_03873	6366	6623	-	CDS	y	-	y	6317	6338			TRUE	multiple	n	complex	0	0	49
2280.1	CCNA_03868	11467	12381	-	CDS	y	-	y	8093				TRUE	1	y	complex	0	0	3374
2280.1	CCNA_03869	10625	11428	-	CDS	y	-	y	8093				TRUE	1	y	complex	0	0	2532
2280.1	CCNA_03870	9985	10635	-	CDS	y	-	y	8093				TRUE	1	y	complex	0	0	1892
2280.1	CCNA_03871	8139	9995	-	CDS	y	-	y	8093				TRUE	1	y	complex	0	0	46
2282	CCNA_03876	3064	4497	-	CDS	n	-	n	2858				POTENTIAL	1	n	simple	0	0	206
2283	CCNA_03877	2290	2805	-	CDS	y	-	y	195				TRUE	1	n	simple	0	0	2095
2283	CCNA_03878	1298	2341	-	CDS	y	-	y	195				TRUE	1	n	simple	0	0	1103
2283	CCNA_03879	246	1301	-	CDS	y	-	y	195				TRUE	1	n	simple	0	0	51
2288	CCNA_00579	3436921	3438720	-	CDS	y	-	y					NO	0	n	simple	0	0	
2288	CCNA_00580	3433640	3436723	-	CDS	y	-	y					NO	0	n	simple	0	0	
2291	CCNA_01516	2416518	2417150	-	CDS	y	-	y	2414726				TRUE	1	n	simple	0	0	1792
2291	CCNA_01517	2415354	2416382	-	CDS	y	-	y	2414726				TRUE	1	n	simple	0	0	628
2291	CCNA_03892	2414747	2415391	-	CDS	y	-	y	2414726				TRUE	1	n	simple	0	0	21
2294	CCNA_03469	406125	407927	-	CDS	y	-	y	405348				TRUE	1	n	simple	0	0	777
2294	CCNA_03909	405406	406128	-	CDS	y	-	y	405348				TRUE	1	n	simple	0	0	58
2325	CCNA_01272	2643488	2643919	-	CDS	y	-	y	2642967				POTENTIAL	1	n	simple	0	0	521
2325	CCNA_01273	2643022	2643483	-	CDS	y	-	y	2642967				POTENTIAL	1	n	simple	0	0	55
2363	CCNA_03912	4007263	4007883	-	CDS	n	-	n	4007241				TRUE	1	n	simple	0	0	22
2364	CCNA_03913	3978443	3978490	-	CDS	n	#N/A	#N/A					#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	this operon not in final new operon file made
2365	CCNA_03914	3974734	3974751	-	CDS	n	-	n					NO	0	n	simple	0	0	
2367	CCNA_03917	3786586	3786690	-	CDS	n	-	n	3786554	3786573			TRUE	multiple	n	complex	0	0	
2371	CCNA_03923	3481958	3482023	-	CDS	n	-	n					NO	0	n	simple	0	0	
2372	CCNA_03886	3431865	3433643	-	CDS	n	-	n	3431841				POTENTIAL	1	n	simple	0	0	
2373	CCNA_03924	3382899	3382970	-	CDS	n	#N/A	#N/A					#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	this operon not in final new operon file made
2374	CCNA_03925	3374707	3375030	-	CDS	n	-	n	3374679				TRUE	1	n	simple	0	0	
2376	CCNA_03927	3271836	3272132	-	CDS	n	-	n					NO	0	n	simple	0	0	
2377	CCNA_03928	3271603	3271794	-	CDS	n	-	n	3271327				POTENTIAL	1	n	simple	0	0	
2378	CCNA_03929	3271096	3271209	-	CDS	n	-	n	3270993				POTENTIAL	1	n	simple	0	0	
2383	CCNA_03891	2788291	2788641	-	CDS	n	-	n	2788262				POTENTIAL	1	n	simple	0	0	
2384	CCNA_03894	2037880	2039115	-	CDS	n	-	n	2037825				POTENTIAL	1	n	simple	0	0	
2385	CCNA_03895	2032698	2032976	-	CDS	n	-	n					NO	0	y	complex	0	0	
2387	CCNA_03899	1369486	1369977	-	CDS	n	-	n	1369452				TRUE	1	n	simple	0	0	
2391	CCNA_03905	502450	503130	-	CDS	n	-	n	502385				TRUE	1	n	simple	0	0	
2393	CCNA_03910	226844	226951	-	CDS	n	-	n	226776				TRUE	1	n	simple	0	0	
2395	CCNA_03938	3192488	3192814	-	CDS	n	-	n	3192441				TRUE	1	n	simple	0	0	
2397	CCNA_03942	3143440	3143574	-	CDS	n	-	n					NO	0	n	simple	0	0	
2401	CCNA_03949	2513219	2513677	-	CDS	n	-	n	2513176				TRUE	1	n	simple	0	0	
2403	CCNA_03951	2470975	2471058	-	CDS	n	-	n	2470974				TRUE	1	n	simple	0	0	
2405	CCNA_03953	2383667	2384080	-	CDS	n	-	n	2383494				TRUE	1	n	simple	0	0	
2411	CCNA_03970	1309582	1309773	-	CDS	n	-	n	1309540				TRUE	1	n	simple	0	0	
2412	CCNA_03974	1143034	1143441	-	CDS	n	-	n					NO	0	n	simple	0	0	
2415	CCNA_03980	1058210	1058335	-	CDS	n	-	n	1058096				TRUE	1	n	simple	0	0	
2420	CCNA_03986	757095	757481	-	CDS	n	-	n	757013				TRUE	1	y	complex	0	0	
2421	CCNA_03989	619763	620722	-	CDS	n	-	n	619740				TRUE	1	n	simple	0	0	
2422	CCNA_03991	514974	515306	-	CDS	n	-	n	514958				POTENTIAL	1	n	simple	0	0	
2423	CCNA_03993	322114	322530	-	CDS	n	-	n	322105				TRUE	1	n	simple	0	0	
