operon no.	locus tag	start	end 	sense		in operon	strand	in_operon	P1	P2	P3	P4	TSS_type	number_of_TSS	internal 	flag	non-coding	RNA	distance_between_start_and_first_tss
2087	CCNA_03535	3694097	3695053	+	CDS	y	+	y	3694097	0	0	0	POTENTIAL	1	y	complex	0	0	0
2087	CCNA_03536	3695078	3695737	+	CDS	y	+	y	3694097	0	0	0	POTENTIAL	1	y	complex	0	0	0
2087	CCNA_03537	3695782	3696135	+	CDS	y	+	y	3694097	0	0	0	POTENTIAL	1	y	complex	0	0	0
2089	CCNA_03539	3697049	3697411	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2089	CCNA_03540	3697408	3698064	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2089	CCNA_03541	3698085	3698924	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2089	CCNA_03542	3698905	3699468	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2090	CCNA_03543	3700066	3701340	+	CDS	y	+	y	3700034	0	0	0	TRUE	1	n	simple	0	0	32
2090	CCNA_03544	3701306	3701956	+	CDS	y	+	y	3700034	0	0	0	TRUE	1	n	simple	0	0	32
2090.1	CCNA_03545	3702077	3702508	+	CDS	y	+	y	3702049	0	0	0	TRUE	1	y	complex	0	0	28
2090.1	CCNA_03546	3702556	3703077	+	CDS	y	+	y	3702049	0	0	0	TRUE	1	y	complex	0	0	28
2090.1	CCNA_03547	3703094	3704149	+	CDS	y	+	y	3702049	0	0	0	TRUE	1	y	complex	0	0	28
2090.2	CCNA_03548	3704263	3705657	+	CDS	n	+	n	3704094	3704185	0	0	TRUE	multiple	n	complex	0	0	169
2093	CCNA_03552	3708801	3709985	+	CDS	y	+	y	3708798	0	0	0	POTENTIAL	1	y	complex	0	0	3
2093	CCNA_03553	3710008	3710526	+	CDS	y	+	y	3708798	0	0	0	POTENTIAL	1	y	complex	0	0	3
2093	CCNA_03554	3710527	3711843	+	CDS	y	+	y	3708798	0	0	0	POTENTIAL	1	y	complex	0	0	3
2093	CCNA_03555	3711896	3712645	+	CDS	y	+	y	3708798	0	0	0	POTENTIAL	1	y	complex	0	0	3
2100	CCNA_03567	3720951	3722258	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2100	CCNA_03568	3722350	3723000	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2100	CCNA_03569	3723001	3723921	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2100	CCNA_03570	3723935	3724624	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2100	CCNA_03571	3724626	3725417	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2100	CCNA_03572	3725442	3725873	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2103	CCNA_03575	3730408	3731595	+	CDS	n	+	n	3730387	0	0	0	TRUE	1	n	simple	0	0	21
2106	CCNA_03578	3735005	3736852	+	CDS	y	+	y	3735005	0	0	0	POTENTIAL	1	y	complex	0	0	0
2106	CCNA_03579	3736897	3737205	+	CDS	y	+	y	3735005	0	0	0	POTENTIAL	1	y	complex	0	0	0
2108	CCNA_03581	3737998	3738870	+	CDS	n	+	n	3737998	0	0	0	TRUE	1	n	simple	0	0	0
2110	CCNA_03584	3739999	3740676	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2110.1	CCNA_03585	3740756	3741133	+	CDS	y	+	y	3740751	0	0	0	TRUE	1	n	simple	0	0	5
2110.1	CCNA_03586	3741130	3741960	+	CDS	y	+	y	3740751	0	0	0	TRUE	1	n	simple	0	0	5
2113	CCNA_03591	3744974	3745774	+	CDS	n	+	n	3744861	3744910	3744944	0	TRUE	multiple	n	complex	0	0	113
2116	CCNA_03594	3747921	3748637	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2118	CCNA_03598	3750296	3752605	+	CDS	n	+	n	3750260	0	0	0	TRUE	1	n	simple	0	0	36
2119	CCNA_03995	3752732	3752809	+	CDS	y	+	y	3752731	0	0	0	TRUE	1	n	simple	0	0	1
2119	CCNA_03599	3752909	3753955	+	CDS	y	+	y	3752731	0	0	0	TRUE	1	n	simple	0	0	1
2120	CCNA_03600	3754120	3754890	+	CDS	n	+	n	3754120	0	0	0	TRUE	1	n	simple	0	0	0
2121	CCNA_03601	3755009	3755707	+	CDS	y	+	y	3754959	0	0	0	TRUE	1	n	simple	0	0	50
2121	CCNA_03602	3755724	3756998	+	CDS	y	+	y	3754959	0	0	0	TRUE	1	n	simple	0	0	50
2122	CCNA_03603	3757062	3758789	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2127	CCNA_03613	3767676	3768128	+	CDS	y	+	y	3767676	0	0	0	POTENTIAL	1	n	simple	0	0	0
2127	CCNA_03614	3768188	3768616	+	CDS	y	+	y	3767676	0	0	0	POTENTIAL	1	n	simple	0	0	0
2127	CCNA_03615	3768717	3770777	+	CDS	y	+	y	3767676	0	0	0	POTENTIAL	1	n	simple	0	0	0
2128	CCNA_03616	3770847	3772259	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2128	CCNA_03617	3772262	3772717	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2128	CCNA_03618	3772717	3773289	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2129	CCNA_03619	3773490	3775610	+	CDS	n	+	n	3773464	0	0	0	TRUE	1	y	complex	0	0	26
2132	CCNA_03622	3777515	3777877	+	CDS	y	+	y	3777488	0	0	0	TRUE	1	n	simple	0	0	27
2132	CCNA_03623	3777874	3779079	+	CDS	y	+	y	3777488	0	0	0	TRUE	1	n	simple	0	0	27
2134	CCNA_03625	3780304	3781209	+	CDS	n	+	n	3780290	0	0	0	TRUE	1	n	simple	0	0	14
2137	CCNA_03631	3786985	3787089	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	1	CCNA_R0195	0
2137	CCNA_03632	3787137	3787517	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	1	CCNA_R0195	0
2138	CCNA_03633	3787860	3788231	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2142	CCNA_03637	3790745	3792274	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2146	CCNA_03647	3805613	3806488	+	CDS	y	+	y	3805613	0	0	0	POTENTIAL	1	y	complex	0	0	0
2146	CCNA_03648	3806485	3806931	+	CDS	y	+	y	3805613	0	0	0	POTENTIAL	1	y	complex	0	0	0
2146	CCNA_03649	3806915	3808006	+	CDS	y	+	y	3805613	0	0	0	POTENTIAL	1	y	complex	0	0	0
2146	CCNA_03650	3808003	3808731	+	CDS	y	+	y	3805613	0	0	0	POTENTIAL	1	y	complex	0	0	0
2146	CCNA_03651	3808728	3811718	+	CDS	y	+	y	3805613	0	0	0	POTENTIAL	1	y	complex	0	0	0
2146	CCNA_03652	3811849	3815310	+	CDS	y	+	y	3805613	0	0	0	POTENTIAL	1	y	complex	0	0	0
2146.1	CCNA_03653	3815434	3815766	+	CDS	n	+	n	3815351	3815379	0	0	TRUE	multiple	n	complex	0	0	83
2150	CCNA_03664	3825000	3825773	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2150	CCNA_03665	3825824	3829063	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2150.1	CCNA_03666	3829099	3829284	+	CDS	y	+	y	3829041	3829074	0	0	TRUE	multiple	n	complex	0	0	58
2150.1	CCNA_03667	3829300	3829656	+	CDS	y	+	y	3829041	3829074	0	0	TRUE	multiple	n	complex	0	0	58
2154	CCNA_03670	3830863	3831717	+	CDS	y	+	y	3830863	0	0	0	TRUE	1	n	simple	0	0	0
2154	CCNA_03671	3831714	3832502	+	CDS	y	+	y	3830863	0	0	0	TRUE	1	n	simple	0	0	0
2157	CCNA_03675	3834296	3836134	+	CDS	y	+	y	3834296	0	0	0	TRUE	1	n	simple	0	0	0
2157	CCNA_03676	3836131	3836574	+	CDS	y	+	y	3834296	0	0	0	TRUE	1	n	simple	0	0	0
2159	CCNA_03678	3837928	3838554	+	CDS	n	+	n	3837865	0	0	0	TRUE	1	n	simple	0	0	63
2161	CCNA_03682	3843950	3844630	+	CDS	y	+	y	3843950	0	0	0	POTENTIAL	1	y	complex	0	0	0
2161	CCNA_03683	3844670	3845302	+	CDS	y	+	y	3843950	0	0	0	POTENTIAL	1	y	complex	0	0	0
2161	CCNA_03684	3845303	3845971	+	CDS	y	+	y	3843950	0	0	0	POTENTIAL	1	y	complex	0	0	0
2164	CCNA_03689	3854885	3855997	+	CDS	n	+	n	3854862	0	0	0	TRUE	1	n	simple	0	0	23
2167	CCNA_03692	3857835	3858917	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2169	CCNA_03694	3860040	3860984	+	CDS	n	+	n	3860008	0	0	0	POTENTIAL	1	n	simple	0	0	32
2169.1	CCNA_03695	3861098	3862618	+	CDS	y	+	y	3861069	0	0	0	TRUE	1	y	complex	0	0	29
2169.1	CCNA_03696	3862731	3864674	+	CDS	y	+	y	3861069	0	0	0	TRUE	1	y	complex	0	0	29
2169.1	CCNA_03697	3864708	3865265	+	CDS	y	+	y	3861069	0	0	0	TRUE	1	y	complex	0	0	29
2169.1	CCNA_03698	3865250	3865684	+	CDS	y	+	y	3861069	0	0	0	TRUE	1	y	complex	0	0	29
2172	CCNA_03699	3865772	3868618	+	CDS	n	+	n	3865623	0	0	0	TRUE	1	n	simple	0	0	149
2176	CCNA_03705	3873755	3874225	+	CDS	n	+	n	3873722	0	0	0	TRUE	1	n	simple	0	0	33
2177	CCNA_03706	3874686	3875114	+	CDS	y	+	y	3874615	0	0	0	TRUE	1	n	simple	0	0	71
2177	CCNA_03707	3875200	3875469	+	CDS	y	+	y	3874615	0	0	0	TRUE	1	n	simple	0	0	71
2182	CCNA_03718	3883021	3883980	+	CDS	n	+	n	3882985	0	0	0	TRUE	1	n	simple	0	0	36
2185	CCNA_03721	3885212	3886657	+	CDS	y	+	y	3885172	3885181	0	0	TRUE	multiple	n	complex	0	0	40
2185	CCNA_03722	3886784	3891310	+	CDS	y	+	y	3885172	3885181	0	0	TRUE	multiple	n	complex	0	0	40
2187	CCNA_03724	3891918	3892646	+	CDS	n	+	n	3891918	0	0	0	POTENTIAL	1	n	simple	0	0	0
2188	CCNA_03725	3892732	3894357	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2190	CCNA_03727	3895656	3896642	+	CDS	n	+	n	3895656	0	0	0	POTENTIAL	1	n	simple	0	0	0
2194	CCNA_03732	3899392	3900552	+	CDS	n	+	n	3899376	0	0	0	TRUE	1	n	simple	0	0	16
2197	CCNA_03735	3904176	3906137	+	CDS	n	+	n	3904139	3904157	0	0	TRUE	multiple	n	complex	0	0	37
2198	CCNA_03736	3906631	3906945	+	CDS	y	+	y	3906611	0	0	0	TRUE	1	n	simple	0	0	20
2198	CCNA_03737	3906938	3907234	+	CDS	y	+	y	3906611	0	0	0	TRUE	1	n	simple	0	0	20
2199	CCNA_03738	3907410	3909197	+	CDS	n	+	n	3907386	0	0	0	TRUE	1	n	simple	0	0	24
2202	CCNA_03742	3911831	3912265	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2205	CCNA_03746	3915780	3916955	+	CDS	n	+	n	3915780	0	0	0	TRUE	1	n	simple	0	0	0
2207	CCNA_03748	3918154	3918711	+	CDS	n	+	n	3918127	0	0	0	TRUE	1	n	simple	0	0	27
2208	CCNA_03749	3918833	3919735	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2208	CCNA_03750	3919811	3921013	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2210	CCNA_03752	3921686	3922582	+	CDS	n	+	n	3921682	0	0	0	TRUE	1	n	simple	0	0	4
2213	CCNA_03758	3928131	3929309	+	CDS	n	+	n	3928131	0	0	0	TRUE	1	n	simple	0	0	0
2215	CCNA_03760	3930450	3930950	+	CDS	y	+	y	3930444	0	0	0	TRUE	1	y	complex	0	0	6
2215	CCNA_03761	3930947	3931366	+	CDS	y	+	y	3930444	0	0	0	TRUE	1	y	complex	0	0	6
2216	CCNA_03762	3931582	3931680	+	CDS	n	+	n	3931538	0	0	0	TRUE	1	n	simple	0	0	44
2218	CCNA_03764	3932758	3933612	+	CDS	n	+	n	3932758	0	0	0	POTENTIAL	1	n	simple	0	0	0
2221	CCNA_03771	3938981	3940027	+	CDS	y	+	y	3938947	0	0	0	TRUE	1	n	simple	0	0	34
2221	CCNA_03772	3940020	3940445	+	CDS	y	+	y	3938947	0	0	0	TRUE	1	n	simple	0	0	34
2224	CCNA_03775	3942525	3942908	+	CDS	n	+	n	3942525	0	0	0	POTENTIAL	1	n	simple	0	0	0
2226	CCNA_03778	3944717	3945469	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2230	CCNA_03782	3950191	3950805	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2230	CCNA_03783	3950802	3951467	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2232	CCNA_03786	3953403	3954146	+	CDS	y	+	y	3953403	0	0	0	POTENTIAL	1	n	simple	0	0	0
2232	CCNA_03787	3954143	3954310	+	CDS	y	+	y	3953403	0	0	0	POTENTIAL	1	n	simple	0	0	0
2232	CCNA_03788	3954307	3954819	+	CDS	y	+	y	3953403	0	0	0	POTENTIAL	1	n	simple	0	0	0
2234	CCNA_03790	3955324	3955599	+	CDS	n	+	n	3955324	0	0	0	POTENTIAL	1	n	simple	0	0	0
2237	CCNA_03794	3957923	3958573	+	CDS	n	+	n	3957923	0	0	0	POTENTIAL	1	n	simple	0	0	0
2238	CCNA_03795	3958800	3959258	+	CDS	n	+	n	3958646	0	0	0	POTENTIAL	1	n	simple	0	0	154
2239	CCNA_03796	3959547	3960557	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2241	CCNA_03801	3964209	3966470	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2241	CCNA_03802	3966471	3968627	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2242	CCNA_03803	3968758	3969843	+	CDS	n	+	n	3968733	0	0	0	TRUE	1	n	simple	0	0	25
2244	CCNA_03806	3971138	3971998	+	CDS	y	+	y	3971028	0	0	0	TRUE	1	n	simple	0	0	110
2244	CCNA_03807	3971995	3972657	+	CDS	y	+	y	3971028	0	0	0	TRUE	1	n	simple	0	0	110
2244	CCNA_03808	3972688	3973200	+	CDS	y	+	y	3971028	0	0	0	TRUE	1	n	simple	0	0	110
2244	CCNA_03809	3973202	3974011	+	CDS	y	+	y	3971028	0	0	0	TRUE	1	n	simple	0	0	110
2244	CCNA_03810	3974008	3974778	+	CDS	y	+	y	3971028	0	0	0	TRUE	1	n	simple	0	0	110
2246	CCNA_03812	3975911	3976462	+	CDS	n	+	n	3975770	0	0	0	POTENTIAL	1	n	simple	0	0	141
2247	CCNA_03813	3976615	3977988	+	CDS	n	+	n	3976534	0	0	0	TRUE	1	n	simple	0	0	81
2251	CCNA_03817	3981937	3982785	+	CDS	n	+	n	3981937	0	0	0	POTENTIAL	1	y	complex	0	0	0
2253	CCNA_03819	3983868	3986345	+	CDS	y	+	y	3983831	0	0	0	TRUE	1	n	simple	0	0	37
2253	CCNA_03820	3986469	3987128	+	CDS	y	+	y	3983831	0	0	0	TRUE	1	n	simple	0	0	37
2254	CCNA_03821	3987369	3988175	+	CDS	n	+	n	3987178	3987216	3987369	0	TRUE	multiple	n	complex	0	0	191
2256	CCNA_03823	3989134	3989892	+	CDS	y	+	y	3989104	0	0	0	TRUE	1	n	simple	0	0	30
2256	CCNA_03824	3989897	3991405	+	CDS	y	+	y	3989104	0	0	0	TRUE	1	n	simple	0	0	30
2259	CCNA_03827	3992475	3993671	+	CDS	y	+	y	3992346	3992451	0	0	TRUE	multiple	n	complex	0	0	129
2259	CCNA_03828	3993731	3994198	+	CDS	y	+	y	3992346	3992451	0	0	TRUE	multiple	n	complex	0	0	129
2261	CCNA_03830	3994626	3995735	+	CDS	y	+	y	3994572	3994607	0	0	TRUE	multiple	n	complex	0	0	54
2261	CCNA_03831	3995750	3997351	+	CDS	y	+	y	3994572	3994607	0	0	TRUE	multiple	n	complex	0	0	54
2261	CCNA_03832	3997368	3997976	+	CDS	y	+	y	3994572	3994607	0	0	TRUE	multiple	n	complex	0	0	54
2264	CCNA_03838	4003161	4004147	+	CDS	n	+	n	4003129	0	0	0	TRUE	1	n	simple	0	0	32
2265	CCNA_03839	4004243	4006246	+	CDS	n	+	n	4004224	0	0	0	POTENTIAL	1	y	complex	0	0	19
2267	CCNA_03843	4009604	4010206	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2267	CCNA_03844	4010206	4011498	+	CDS	y	+	y	0	0	0	0	NO	0	n	simple	0	0	0
2269	CCNA_03847	4013112	4013837	+	CDS	n	+	n	4013112	0	0	0	POTENTIAL	1	n	simple	0	0	0
2271	CCNA_03849	4014965	4015954	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2271	CCNA_03850	4015962	4016552	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2271	CCNA_03851	4016565	4017206	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2271	CCNA_03852	4017194	4017928	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2271	CCNA_03853	4017928	4018710	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2271	CCNA_03854	4018707	4019030	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	0	0	0
2273	CCNA_03858	4021713	4022204	+	CDS	n	+	n	4021668	0	0	0	TRUE	1	n	simple	0	0	45
2275	CCNA_03860	4023026	4023535	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2277	CCNA_03862	4024198	4024818	+	CDS	n	+	n	4024080	0	0	0	TRUE	1	n	simple	0	0	118
2279	CCNA_03864	4025489	4026016	+	CDS	y	+	y	4025441	0	0	0	TRUE	1	n	simple	0	0	48
2279	CCNA_03865	4026156	4028741	+	CDS	y	+	y	4025441	0	0	0	TRUE	1	n	simple	0	0	48
2279	CCNA_03866	4028753	4029253	+	CDS	y	+	y	4025441	0	0	0	TRUE	1	n	simple	0	0	48
2279	CCNA_03867	4029259	4030311	+	CDS	y	+	y	4025441	0	0	0	TRUE	1	n	simple	0	0	48
2281	CCNA_03874	4036691	4037386	+	CDS	y	+	y	4036636	0	0	0	TRUE	1	n	simple	0	0	55
2281	CCNA_03875	4037386	4038351	+	CDS	y	+	y	4036636	0	0	0	TRUE	1	n	simple	0	0	55
2298	CCNA_03893	1848134	1848526	+	CDS	y	+	y	1848095	0	0	0	TRUE	1	y	complex	0	0	39
2298	CCNA_01721	1848549	1849133	+	CDS	y	+	y	1848095	0	0	0	TRUE	1	y	complex	0	0	39
2298	CCNA_01722	1849102	1849506	+	CDS	y	+	y	1848095	0	0	0	TRUE	1	y	complex	0	0	39
2303	CCNA_00268	282130	283956	+	CDS	y	+	y	281946	0	0	0	TRUE	1	y	complex	0	0	184
2303	CCNA_00269	284102	284431	+	CDS	y	+	y	281946	0	0	0	TRUE	1	y	complex	0	0	184
2303	CCNA_00270	284558	285160	+	CDS	y	+	y	281946	0	0	0	TRUE	1	y	complex	0	0	184
2304	CCNA_00456	464819	467092	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	1	CCNA_R0006	0
2304	CCNA_00457	467106	469664	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	1	CCNA_R0006	0
2304	CCNA_00458	469661	471415	+	CDS	y	+	y	0	0	0	0	NO	0	y	complex	1	CCNA_R0006	0
2309	CCNA_00679	735544	736479	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2327	CCNA_01298	1423488	1424678	+	CDS	y	+	n	1423343	1423354	1423479	0	TRUE	multiple	n	complex	0	0	145
2333	CCNA_01453	1566524	1566829	+	CDS	y	+	n	1566409	0	0	0	TRUE	1	n	simple	0	0	115
2340	CCNA_02034	2177948	2178961	+	CDS	y	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2361	CCNA_02907	3063015	3063950	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2362	CCNA_03018	3170457	3171392	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2366	CCNA_03915	177944	178090	+	CDS	n	+	n	177823	177930	0	0	TRUE	multiple	n	complex	0	0	121
2368	CCNA_03918	387425	387559	+	CDS	n	+	n	387425	0	0	0	POTENTIAL	1	n	simple	0	0	0
2369	CCNA_03921	474254	474409	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2370	CCNA_03998	475532	476800	+	CDS	n	+	n	475532	0	0	0	POTENTIAL	1	y	complex	0	0	0
2375	CCNA_03888	761965	762324	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2379	CCNA_02311	2457093	2457431	+	CDS	n	+	n	2456944	2457093	0	0	POTENTIAL	multiple	n	simple	0	0	149
2380	CCNA_03885	527284	527934	+	CDS	n	+	n	527256	0	0	0	TRUE	1	n	simple	0	0	28
2381	CCNA_03889	946747	947268	+	CDS	n	+	n	946673	0	0	0	TRUE	1	n	simple	0	0	74
2382	CCNA_03890	1231609	1232988	+	CDS	n	+	n	1231559	0	0	0	TRUE	1	y	complex	0	0	50
2386	CCNA_03896	2230242	2230709	+	CDS	n	+	n	2230180	0	0	0	POTENTIAL	1	n	simple	0	0	62
2388	CCNA_03900	2684051	2684416	+	CDS	n	+	n	2684051	0	0	0	TRUE	1	n	simple	0	0	0
2389	CCNA_03901	2733704	2734027	+	CDS	n	+	n	2733645	0	0	0	POTENTIAL	1	n	simple	0	0	59
2390	CCNA_03904	3153169	3153333	+	CDS	n	+	n	3153160	0	0	0	TRUE	1	n	simple	0	0	9
2392	CCNA_03906	3578916	3579269	+	CDS	n	+	n	3578875	0	0	0	POTENTIAL	1	n	simple	0	0	41
2394	CCNA_03922	483798	484859	+	CDS	n	+	n	483744	0	0	0	TRUE	1	y	complex	0	0	54
2396	CCNA_03939	854395	854685	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2398	CCNA_03943	920475	920636	+	CDS	n	+	n	920425	920433	0	0	TRUE	multiple	n	complex	1	CCNA_R0018	50
2399	CCNA_03947	1394783	1394905	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2400	CCNA_03948	1486209	1486346	+	CDS	n	+	n	1486089	0	0	0	TRUE	1	n	simple	0	0	120
2402	CCNA_03950	1529779	1529883	+	CDS	n	+	n	1529706	1529729	1529735	0	TRUE	multiple	n	complex	0	0	73
2404	CCNA_03952	1649019	1649504	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2406	CCNA_03954	1699323	1699610	+	CDS	n	+	n	1699296	1699303	0	0	TRUE	multiple	n	complex	0	0	27
2407	CCNA_03958	2088068	2088118	+	CDS	n	+	n	2088068	0	0	0	TRUE	1	n	simple	0	0	0
2408	CCNA_03962	2335874	2335921	+	CDS	n	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
2409	CCNA_03965	2404323	2404409	+	CDS	n	+	n	2404309	0	0	0	TRUE	1	n	complex	1	CCNA_R0051	14
2410	CCNA_03966	2465238	2465672	+	CDS	n	+	n	2465215	0	0	0	TRUE	1	n	simple	0	0	23
2413	CCNA_03977	2959963	2960223	+	CDS	n	+	n	2959897	0	0	0	TRUE	1	n	simple	0	0	66
2414	CCNA_03979	2979690	2979911	+	CDS	n	+	n	2979638	0	0	0	TRUE	1	n	simple	0	0	52
2416	CCNA_03981	3103505	3103669	+	CDS	n	+	n	3103501	0	0	0	TRUE	1	n	simple	0	0	4
2417	CCNA_03982	3103729	3103842	+	CDS	n	+	n	3103501	3103715	0	0	TRUE	multiple	n	complex	0	0	228
2418	CCNA_03983	3118775	3119035	+	CDS	n	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A	#N/A
2419	CCNA_03985	3263371	3263811	+	CDS	n	+	n	0	0	0	0	NO	0	n	simple	0	0	0
2424	CCNA_03997	3952640	3953302	+	CDS	n	+	n	3952613	0	0	0	TRUE	1	n	simple	0	0	27
