id	source	region	left	right	feature	strand	new_locus	old_locus	exon
NC_013967.1	RefSeq	gene	2607274	2609928	CDS	-	HVO_RS18075	HVO_2767	
NC_013967.1	RefSeq	pseudogene	2610067	2610644	CDS	+	HVO_RS18080	HVO_2768	
NC_013967.1	RefSeq	gene	2610746	2610973	CDS	+	HVO_RS18085	HVO_2769	
NC_013967.1	RefSeq	gene	2610985	2611947	CDS	-	HVO_RS18090	HVO_2770	
NC_013967.1	RefSeq	gene	2612059	2612874	CDS	+	HVO_RS18095	HVO_2771	
NC_013967.1	RefSeq	gene	2612931	2614091	CDS	-	HVO_RS18100	HVO_2772	
NC_013967.1	RefSeq	gene	2614266	2615048	CDS	-	HVO_RS18105	HVO_2773	
NC_013967.1	RefSeq	gene	2615045	2616244	CDS	-	HVO_RS18110	HVO_2774	
NC_013967.1	RefSeq	gene	2616249	2616425	CDS	-	HVO_RS18115	HVO_2775	
NC_013967.1	RefSeq	gene	2616422	2616616	CDS	-	HVO_RS18120	HVO_2776	
NC_013967.1	RefSeq	gene	2616629	2617027	CDS	-	HVO_RS18125	HVO_2777	
NC_013967.1	RefSeq	gene	2617021	2617458	CDS	-	HVO_RS18130	HVO_2778	
NC_013967.1	RefSeq	gene	2617455	2617805	CDS	-	HVO_RS18135	HVO_2779	
NC_013967.1	RefSeq	gene	2618061	2618840	CDS	-	HVO_RS18145	HVO_2781	
NC_013967.1	RefSeq	gene	2618847	2619239	CDS	-	HVO_RS18150	HVO_2782	
NC_013967.1	RefSeq	gene	2619236	2619763	CDS	-	HVO_RS18155	HVO_2783	
NC_013967.1	RefSeq	gene	2619760	2620263	CDS	-	HVO_RS18160	HVO_2784	
NC_013967.1	RefSeq	gene	2620578	2620925	CDS	+	HVO_RS18170	HVO_2786	
NC_013967.1	RefSeq	gene	2621003	2621473	CDS	-	HVO_RS18175	HVO_2787	
NC_013967.1	RefSeq	gene	2621721	2622176	CDS	-	HVO_RS18180	HVO_2788	
NC_013967.1	RefSeq	gene	2622229	2623191	CDS	-	HVO_RS18185	HVO_2789	
NC_013967.1	RefSeq	gene	2623372	2624412	CDS	+	HVO_RS18190	HVO_2790	
NC_013967.1	RefSeq	gene	2624409	2624738	CDS	+	HVO_RS18195	HVO_2791	
NC_013967.1	RefSeq	gene	2625011	2625646	CDS	+	HVO_RS18200	HVO_2792	
NC_013967.1	RefSeq	gene	2625729	2626487	CDS	+	HVO_RS18205	HVO_2793	
NC_013967.1	RefSeq	gene	2626819	2627550	CDS	-	HVO_RS18215	HVO_2795	
NC_013967.1	RefSeq	gene	2627685	2628005	CDS	+	HVO_RS18220	HVO_2796	
NC_013967.1	RefSeq	gene	2628039	2628734	CDS	-	HVO_RS18225	HVO_2797	
NC_013967.1	RefSeq	gene	2628921	2630234	CDS	+	HVO_RS18230	HVO_2798	
NC_013967.1	RefSeq	pseudogene	2630354	2631314	CDS	+	HVO_RS19650	HVO_2799	
NC_013967.1	RefSeq	gene	2631348	2632109	CDS	-	HVO_RS18240	HVO_2800	
NC_013967.1	RefSeq	gene	2632106	2632969	CDS	-	HVO_RS18245	HVO_2801	
NC_013967.1	RefSeq	gene	2632962	2634299	CDS	-	HVO_RS18250	HVO_2802	
NC_013967.1	RefSeq	gene	2634296	2635402	CDS	-	HVO_RS18255	HVO_2803	
NC_013967.1	RefSeq	gene	2635563	2636099	CDS	+	HVO_RS18260	HVO_2804	
NC_013967.1	RefSeq	gene	2636221	2636640	CDS	-	HVO_RS18270	HVO_2805	
NC_013967.1	RefSeq	gene	2636917	2637075	CDS	+		HVO_2805A	
NC_013967.1	RefSeq	gene	2637088	2637306	CDS	-	HVO_RS18275	HVO_2806	
NC_013967.1	RefSeq	gene	2637773	2639620	CDS	-	HVO_RS18280	HVO_2808	
NC_013967.1	RefSeq	gene	2639676	2640557	CDS	-	HVO_RS18285	HVO_2809	
NC_013967.1	RefSeq	gene	2640557	2640928	CDS	-	HVO_RS18290	HVO_2810	
NC_013967.1	RefSeq	gene	2640928	2641323	CDS	-	HVO_RS18295	HVO_2811	
NC_013967.1	RefSeq	gene	2641433	2642458	CDS	-	HVO_RS18300	HVO_2812	
NC_013967.1	RefSeq	gene	2642590	2643951	CDS	+	HVO_RS18305	HVO_2813	
NC_013967.1	RefSeq	gene	2644065	2644646	CDS	+	HVO_RS18310	HVO_2814	
NC_013967.1	RefSeq	gene	2644788	2646773	CDS	+	HVO_RS18315	HVO_2815	
NC_013967.1	RefSeq	gene	2647092	2648246	CDS	+	HVO_RS20310	HVO_2815A	
NC_013967.1	RefSeq	gene	2648777	2649943	CDS	+	HVO_RS18325	HVO_2817	
NC_013967.1	RefSeq	gene	2650635	2651738	CDS	+	HVO_RS18330	HVO_2819	
NC_013967.1	RefSeq	gene	2651926	2653095	CDS	+	HVO_RS18335	HVO_2820	
NC_013967.1	RefSeq	gene	2653665	2654663	CDS	-	HVO_RS18340	HVO_2821	
NC_013967.1	RefSeq	gene	2655111	2655413	CDS	+	HVO_RS18345	HVO_2822	
NC_013967.1	RefSeq	gene	2655410	2655793	CDS	+	HVO_RS18350	HVO_2823	
NC_013967.1	RefSeq	gene	2655783	2656568	CDS	+	HVO_RS18355	HVO_2824	
NC_013967.1	RefSeq	gene	2656634	2657452	CDS	+	HVO_RS20315	HVO_2825	
NC_013967.1	RefSeq	gene	2657449	2658690	CDS	+	HVO_RS18365	HVO_2826	
NC_013967.1	RefSeq	gene	2658680	2662204	CDS	+	HVO_RS18370	HVO_2827	
NC_013967.1	RefSeq	gene	2662444	2663394	CDS	+	HVO_RS18375	HVO_2828	
NC_013967.1	RefSeq	gene	2663716	2664333	CDS	-	HVO_RS18380	HVO_2829	
NC_013967.1	RefSeq	gene	2664702	2666000	CDS	-	HVO_RS18385	HVO_2830	
NC_013967.1	RefSeq	gene	2667268	2667825	CDS	-		HVO_2831	
NC_013967.1	RefSeq	gene	2667852	2668163	CDS	-		HVO_2832	
NC_013967.1	RefSeq	gene	2668164	2669114	CDS	-	HVO_RS18395	HVO_2833	
NC_013967.1	RefSeq	gene	2669234	2669872	CDS	-	HVO_RS18400	HVO_2834	
NC_013967.1	RefSeq	gene	2671351	2672361	CDS	+	HVO_RS18410	HVO_2835	
NC_013967.1	RefSeq	gene	2672426	2673976	CDS	+	HVO_RS18415	HVO_2836	
NC_013967.1	RefSeq	gene	2674077	2674538	CDS	+	HVO_RS18420	HVO_2837	
NC_013967.1	RefSeq	gene	2674620	2675198	CDS	-	HVO_RS18425	HVO_2838	
NC_013967.1	RefSeq	gene	2675352	2675705	CDS	+	HVO_RS18430	HVO_2839	
NC_013967.1	RefSeq	gene	2676028	2677680	CDS	+	HVO_RS18435	HVO_2840	
NC_013967.1	RefSeq	gene	2677685	2678143	CDS	-	HVO_RS18440	HVO_2841	
NC_013967.1	RefSeq	gene	2678508	2679884	CDS	+	HVO_RS18445	HVO_2842	
NC_013967.1	RefSeq	gene	2680567	2682078	CDS	-	HVO_RS18455	HVO_2843	
NC_013967.1	RefSeq	gene	2680139	2680570	CDS	+	HVO_RS18450	HVO_2844	
NC_013967.1	RefSeq	gene	2682183	2682731	CDS	-	HVO_RS18460	HVO_2845	
NC_013967.1	RefSeq	gene	2682740	2684749	CDS	-	HVO_RS18465	HVO_2846	
NC_013967.1	RefSeq	gene	2684746	2686065	CDS	-	HVO_RS18470	HVO_2847	
NC_013967.1	RefSeq	gene	2686056	2688329	CDS	-	HVO_RS18475	HVO_2848	
NC_013967.1	RefSeq	gene	2688332	2690404	CDS	-	HVO_RS18480	HVO_2849	
NC_013967.1	RefSeq	gene	2690938	2691318	CDS	+	HVO_RS18485	HVO_2850	
NC_013967.1	RefSeq	gene	2691343	2691792	CDS	+	HVO_RS18490	HVO_2851	
NC_013967.1	RefSeq	gene	2691880	2692746	CDS	-	HVO_RS18495	HVO_2852	
NC_013967.1	RefSeq	gene	2692866	2693351	CDS	-	HVO_RS18500	HVO_2853	
NC_013967.1	RefSeq	gene	2694036	2694284	CDS	+		HVO_2855	
NC_013967.1	RefSeq	gene	2694411	2694680	CDS	-	HVO_RS18510	HVO_2856	
NC_013967.1	RefSeq	gene	2694772	2695569	CDS	+	HVO_RS18515	HVO_2857	
NC_013967.1	RefSeq	gene	2695685	2696155	CDS	+	HVO_RS18520	HVO_2858	
NC_013967.1	RefSeq	gene	2696269	2697408	CDS	+	HVO_RS18525	HVO_2859	
NC_013967.1	RefSeq	gene	2697667	2699355	CDS	-	HVO_RS18530	HVO_2860	
NC_013967.1	RefSeq	gene	2699406	2700233	CDS	-	HVO_RS18535	HVO_2861	
NC_013967.1	RefSeq	gene	2700600	2701847	CDS	+	HVO_RS18540	HVO_2862	
NC_013967.1	RefSeq	gene	2701945	2702244	CDS	+	HVO_RS18545	HVO_2863	
NC_013967.1	RefSeq	gene	2702244	2702813	CDS	+	HVO_RS18550	HVO_2864	
NC_013967.1	RefSeq	gene	2702913	2703806	CDS	+	HVO_RS18555	HVO_2865	
NC_013967.1	RefSeq	gene	2703888	2704121	CDS	-	HVO_RS18560	HVO_2866	
NC_013967.1	RefSeq	gene	2704175	2704885	CDS	-	HVO_RS18565	HVO_2867	
NC_013967.1	RefSeq	gene	2705030	2705176	CDS	+		HVO_2868	
NC_013967.1	RefSeq	gene	2705814	2706101	CDS	+	HVO_RS18570	HVO_2869	
NC_013967.1	RefSeq	gene	2706116	2707384	CDS	-	HVO_RS18575	HVO_2870	
NC_013967.1	RefSeq	gene	2707606	2708958	CDS	+	HVO_RS18580	HVO_2871	
NC_013967.1	RefSeq	gene	2708968	2710344	CDS	-	HVO_RS18585	HVO_2872	
NC_013967.1	RefSeq	gene	2710411	2711391	CDS	-	HVO_RS18590	HVO_2873	
NC_013967.1	RefSeq	gene	2711419	2712036	CDS	-	HVO_RS18595	HVO_2874	
NC_013967.1	RefSeq	gene	2712095	2712676	CDS	+	HVO_RS18600	HVO_2875	
NC_013967.1	RefSeq	gene	2712698	2713114	CDS	+	HVO_RS18605	HVO_2876	
NC_013967.1	RefSeq	gene	2713232	2714599	CDS	-	HVO_RS18610	HVO_2877	
NC_013967.1	RefSeq	gene	2714826	2715074	CDS	+	HVO_RS18615	HVO_2878	
NC_013967.1	RefSeq	gene	2715148	2716146	CDS	+	HVO_RS18620	HVO_2879	
NC_013967.1	RefSeq	gene	2716454	2717524	CDS	-	HVO_RS18630	HVO_2880	
NC_013967.1	RefSeq	gene	2717559	2718281	CDS	-	HVO_RS18635	HVO_2881	
NC_013967.1	RefSeq	gene	2718404	2719126	CDS	-	HVO_RS18640	HVO_2882	
NC_013967.1	RefSeq	gene	2719310	2721418	CDS	-	HVO_RS18645	HVO_2883	
NC_013967.1	RefSeq	gene	2721527	2722879	CDS	+	HVO_RS18650	HVO_2884	
NC_013967.1	RefSeq	gene	2723169	2724473	CDS	+	HVO_RS18655	HVO_2885	
NC_013967.1	RefSeq	gene	2724561	2725004	CDS	+	HVO_RS18660	HVO_2886	
NC_013967.1	RefSeq	gene	2725011	2726234	CDS	-	HVO_RS18665	HVO_2887	
NC_013967.1	RefSeq	gene	2726318	2727976	CDS	-	HVO_RS18670	HVO_2888	
NC_013967.1	RefSeq	gene	2728105	2730294	CDS	-	HVO_RS18675	HVO_2889	
NC_013967.1	RefSeq	gene	2730421	2730948	CDS	-	HVO_RS18680	HVO_2890	
NC_013967.1	RefSeq	gene	2731032	2731619	CDS	-	HVO_RS18685	HVO_2891	
NC_013967.1	RefSeq	gene	2731738	2732316	CDS	-	HVO_RS18690	HVO_2892A	
NC_013967.1	RefSeq	gene	2732414	2732755	CDS	+	HVO_RS18695	HVO_2893	
NC_013967.1	RefSeq	gene	2732769	2733413	CDS	-	HVO_RS18700	HVO_2894	
NC_013967.1	RefSeq	gene	2733448	2734452	CDS	-	HVO_RS18705	HVO_2895	
NC_013967.1	RefSeq	gene	2734561	2735478	CDS	-	HVO_RS18710	HVO_2896	
NC_013967.1	RefSeq	gene	2735583	2735906	CDS	+	HVO_RS18715	HVO_2897	
NC_013967.1	RefSeq	gene	2735949	2736416	CDS	-	HVO_RS18720	HVO_2898	
NC_013967.1	RefSeq	gene	2736510	2736773	CDS	+	HVO_RS18725	HVO_2899	
NC_013967.1	RefSeq	gene	2736921	2738330	CDS	+	HVO_RS18730	HVO_2900	
NC_013967.1	RefSeq	gene	2738566	2738730	CDS	+		HVO_2901	
NC_013967.1	RefSeq	gene	2738778	2740652	CDS	+	HVO_RS18735	HVO_2902	
NC_013967.1	RefSeq	gene	2740705	2741232	CDS	-	HVO_RS18740	HVO_2903	
NC_013967.1	RefSeq	gene	2741234	2742154	CDS	-	HVO_RS18745	HVO_2904	
NC_013967.1	RefSeq	gene	2742331	2742792	CDS	+	HVO_RS18750	HVO_2905	
NC_013967.1	RefSeq	gene	2742803	2743630	CDS	-	HVO_RS18755	HVO_2906	
NC_013967.1	RefSeq	gene	2743627	2744214	CDS	-	HVO_RS18760	HVO_2907	
NC_013967.1	RefSeq	gene	2744356	2745495	CDS	+	HVO_RS18765	HVO_2908	
NC_013967.1	RefSeq	gene	2745684	2746367	CDS	+	HVO_RS18770	HVO_2909	
NC_013967.1	RefSeq	gene	2746435	2747196	CDS	-	HVO_RS18775	HVO_2910	
NC_013967.1	RefSeq	gene	2747584	2749038	CDS	+	HVO_RS18780	HVO_2911	
NC_013967.1	RefSeq	gene	2749123	2749728	CDS	+	HVO_RS18785	HVO_2912	
NC_013967.1	RefSeq	gene	2749866	2750465	CDS	+	HVO_RS18790	HVO_2913	
NC_013967.1	RefSeq	gene	2750566	2750988	CDS	-	HVO_RS18795	HVO_2914	
NC_013967.1	RefSeq	gene	2751153	2751443	CDS	+	HVO_RS18800	HVO_2915	
NC_013967.1	RefSeq	gene	2751545	2752303	CDS	+	HVO_RS18805	HVO_2916	
NC_013967.1	RefSeq	gene	2752331	2752909	CDS	-	HVO_RS18810	HVO_2917	
NC_013967.1	RefSeq	gene	2753026	2754024	CDS	+	HVO_RS18815	HVO_2918	
NC_013967.1	RefSeq	gene	2754021	2754605	CDS	+	HVO_RS18820	HVO_2919	
NC_013967.1	RefSeq	gene	2754598	2754801	CDS	+	HVO_RS18825	HVO_2920	
NC_013967.1	RefSeq	gene	2754918	2755838	CDS	+	HVO_RS18830	HVO_2921	
NC_013967.1	RefSeq	gene	2755914	2756096	CDS	+	HVO_RS18835	HVO_2922	
NC_013967.1	RefSeq	gene	2756256	2757005	CDS	+	HVO_RS18840	HVO_2923	
NC_013967.1	RefSeq	gene	2757006	2757896	CDS	+	HVO_RS18845	HVO_2924	
NC_013967.1	RefSeq	gene	2757995	2758174	CDS	+		HVO_2925	
NC_013967.1	RefSeq	pseudogene	2757995	2759152	CDS	+	HVO_RS18855	HVO_2926	
NC_013967.1	RefSeq	gene	2759382	2760101	CDS	-	HVO_RS18865	HVO_2928	
NC_013967.1	RefSeq	gene	2760473	2761786	CDS	+	HVO_RS18870	HVO_2929	
NC_013967.1	RefSeq	gene	2761895	2762494	CDS	+	HVO_RS18875	HVO_2930	
NC_013967.1	RefSeq	gene	2762543	2762935	CDS	-	HVO_RS18880	HVO_2931	
NC_013967.1	RefSeq	gene	2762990	2764180	CDS	-	HVO_RS18885	HVO_2932	
NC_013967.1	RefSeq	gene	2764451	2764828	CDS	+	HVO_RS18890	HVO_2933	
NC_013967.1	RefSeq	gene	2764847	2765257	CDS	+	HVO_RS18895	HVO_2934	
NC_013967.1	RefSeq	gene	2765393	2766283	CDS	-	HVO_RS18900	HVO_2935	
NC_013967.1	RefSeq	gene	2772189	2772305	CDS	+		HVO_2940	
NC_013967.1	RefSeq	gene	2772381	2772695	CDS	-	HVO_RS18925	HVO_2941	
NC_013967.1	RefSeq	gene	2772933	2773130	CDS	+	HVO_RS18930	HVO_2942	
NC_013967.1	RefSeq	gene	2773191	2774246	CDS	+	HVO_RS18935	HVO_2943	
NC_013967.1	RefSeq	gene	2774371	2775699	CDS	+	HVO_RS18940	HVO_2944	
NC_013967.1	RefSeq	gene	2775763	2778375	CDS	-	HVO_RS18945	HVO_2945	
NC_013967.1	RefSeq	gene	2778467	2779672	CDS	-	HVO_RS18950	HVO_2946	
NC_013967.1	RefSeq	gene	2779920	2781632	CDS	-	HVO_RS18955	HVO_2947	
NC_013967.1	RefSeq	gene	2781632	2783131	CDS	-	HVO_RS18960	HVO_2948	
NC_013967.1	RefSeq	gene	2783411	2784409	CDS	-	HVO_RS18965	HVO_2949	
NC_013967.1	RefSeq	gene	2784501	2785550	CDS	+	HVO_RS18970	HVO_2950	
NC_013967.1	RefSeq	gene	2785575	2787164	CDS	-	HVO_RS18975	HVO_2951	
NC_013967.1	RefSeq	gene	2787161	2788180	CDS	-	HVO_RS18980	HVO_2952	
NC_013967.1	RefSeq	gene	2788366	2789097	CDS	-	HVO_RS18985	HVO_2953	
NC_013967.1	RefSeq	gene	2789200	2789850	CDS	+	HVO_RS18990	HVO_2954	
NC_013967.1	RefSeq	gene	2789920	2792259	CDS	-	HVO_RS18995	HVO_2955	
NC_013967.1	RefSeq	gene	2792868	2793803	CDS	+	HVO_RS19000	HVO_2957	
NC_013967.1	RefSeq	gene	2794100	2795206	CDS	+	HVO_RS19005	HVO_2958	
NC_013967.1	RefSeq	gene	2795203	2796186	CDS	+	HVO_RS19010	HVO_2959	
NC_013967.1	RefSeq	gene	2796190	2797755	CDS	+	HVO_RS19015	HVO_2960	
NC_013967.1	RefSeq	gene	2797755	2799182	CDS	+	HVO_RS19020	HVO_2961	
NC_013967.1	RefSeq	gene	2799214	2799426	CDS	-	HVO_RS19025	HVO_2962	
NC_013967.1	RefSeq	gene	2799423	2799839	CDS	-	HVO_RS19030	HVO_2963	
NC_013967.1	RefSeq	gene	2800044	2800235	CDS	-	HVO_RS19035	HVO_2964	
NC_013967.1	RefSeq	gene	2800287	2800934	CDS	-	HVO_RS19040	HVO_2965	
NC_013967.1	RefSeq	gene	2801078	2801515	CDS	+	HVO_RS19045	HVO_2966	
NC_013967.1	RefSeq	gene	2801546	2802211	CDS	-	HVO_RS19050	HVO_2967	
NC_013967.1	RefSeq	gene	2802350	2803927	CDS	+	HVO_RS19055	HVO_2968	
NC_013967.1	RefSeq	gene	2804694	2805953	CDS	-	HVO_RS19065	HVO_2969	
NC_013967.1	RefSeq	gene	2806048	2806419	CDS	-	HVO_RS19070	HVO_2970	
NC_013967.1	RefSeq	gene	2806502	2806738	CDS	-	HVO_RS19075	HVO_2971	
NC_013967.1	RefSeq	gene	2806835	2807527	CDS	-	HVO_RS19080	HVO_2972	
NC_013967.1	RefSeq	gene	2807600	2807809	CDS	-	HVO_RS19085	HVO_2973	
NC_013967.1	RefSeq	gene	2807898	2808278	CDS	+	HVO_RS19090	HVO_2974	
NC_013967.1	RefSeq	gene	2808275	2808928	CDS	+	HVO_RS19095	HVO_2975	
NC_013967.1	RefSeq	gene	2808963	2810786	CDS	-	HVO_RS19100	HVO_2976	
NC_013967.1	RefSeq	gene	2810921	2811886	CDS	-	HVO_RS19105	HVO_2977	
NC_013967.1	RefSeq	gene	2811888	2812184	CDS	-	HVO_RS19110	HVO_2978	
NC_013967.1	RefSeq	gene	2812286	2813611	CDS	+	HVO_RS19115	HVO_2979	
NC_013967.1	RefSeq	gene	2813608	2813841	CDS	+	HVO_RS19120	HVO_2980	
NC_013967.1	RefSeq	gene	2813950	2814630	CDS	+	HVO_RS19125	HVO_2981	
NC_013967.1	RefSeq	gene	2814791	2814994	CDS	+	HVO_RS19130	HVO_2982	
NC_013967.1	RefSeq	gene	2815279	2815911	CDS	-	HVO_RS19135	HVO_2983	
NC_013967.1	RefSeq	gene	2816245	2816748	CDS	-	HVO_RS19140	HVO_2984	
NC_013967.1	RefSeq	gene	2816899	2817594	CDS	+	HVO_RS19145	HVO_2985	
NC_013967.1	RefSeq	gene	2817631	2818224	CDS	-	HVO_RS19150	HVO_2986	
NC_013967.1	RefSeq	gene	2818545	2818733	CDS	+	HVO_RS19155	HVO_2987	
NC_013967.1	RefSeq	gene	2818790	2819506	CDS	-	HVO_RS19160	HVO_2988	
NC_013967.1	RefSeq	gene	2819632	2820996	CDS	+	HVO_RS19165	HVO_2989	
NC_013967.1	RefSeq	gene	2821253	2821948	CDS	-	HVO_RS19170	HVO_2990	
NC_013967.1	RefSeq	gene	2822191	2822442	CDS	-	HVO_RS19175	HVO_2991	
NC_013967.1	RefSeq	gene	2822533	2822901	CDS	-	HVO_RS19180	HVO_2992	
NC_013967.1	RefSeq	gene	2822983	2824035	CDS	-	HVO_RS19185	HVO_2993	
NC_013967.1	RefSeq	gene	2825137	2825526	CDS	-	HVO_RS19195	HVO_2995	
NC_013967.1	RefSeq	gene	2825667	2826827	CDS	-	HVO_RS19200	HVO_2996	
NC_013967.1	RefSeq	gene	2826932	2828227	CDS	-	HVO_RS19205	HVO_2997	
NC_013967.1	RefSeq	gene	2828360	2829607	CDS	-	HVO_RS19210	HVO_2998	
NC_013967.1	RefSeq	gene	2829604	2830923	CDS	-	HVO_RS19215	HVO_2999	
NC_013967.1	RefSeq	gene	2831155	2833254	CDS	+	HVO_RS19220	HVO_3000	
NC_013967.1	RefSeq	gene	2833318	2834241	CDS	-	HVO_RS19225	HVO_3001	
NC_013967.1	RefSeq	gene	2834238	2835218	CDS	-	HVO_RS19230	HVO_3002	
NC_013967.1	RefSeq	gene	2835333	2835608	CDS	-	HVO_RS19235	HVO_3003	
NC_013967.1	RefSeq	gene	2835721	2835948	CDS	+	HVO_RS19240	HVO_3004	
NC_013967.1	RefSeq	gene	2835972	2837495	CDS	-	HVO_RS19245	HVO_3005	
NC_013967.1	RefSeq	gene	2837628	2839367	CDS	+	HVO_RS19250	HVO_3006	
NC_013967.1	RefSeq	gene	2839432	2840346	CDS	-	HVO_RS19255	HVO_3007	
NC_013967.1	RefSeq	gene	2840553	2841158	CDS	+	HVO_RS19260	HVO_3008	
NC_013967.1	RefSeq	gene	2841239	2841628	CDS	+	HVO_RS19265	HVO_3009	
NC_013967.1	RefSeq	gene	2841653	2844229	CDS	-	HVO_RS19270	HVO_3010	
NC_013967.1	RefSeq	gene	2844315	2844428	CDS	-		HVO_3011	
NC_013967.1	RefSeq	gene	2844575	2845567	CDS	-	HVO_RS19275	HVO_3012	
NC_013967.1	RefSeq	gene	2845616	2846008	CDS	-	HVO_RS19280	HVO_3013	
NC_013967.1	RefSeq	gene	2846015	2846656	CDS	-	HVO_RS19285	HVO_3014	
NC_013967.1	RefSeq	gene	121223	121296	tRNA	+	HVO_RS05325	HVO_3016	exon
NC_013967.1	RefSeq	gene	252026	252098	tRNA	-	HVO_RS06060	HVO_3017	exon
NC_013967.1	RefSeq	gene	311653	311725	tRNA	-	HVO_RS06360	HVO_3018	exon
NC_013967.1	RefSeq	gene	311755	311827	tRNA	-	HVO_RS06365	HVO_3019	exon
NC_013967.1	RefSeq	gene	329507	329578	tRNA	+	HVO_RS06445	HVO_3020	exon
NC_013967.1	RefSeq	gene	408343	408423	tRNA	-	HVO_RS06905	HVO_3021	exon
NC_013967.1	RefSeq	gene	439239	439312	tRNA	-	HVO_RS07095	HVO_3022	exon
NC_013967.1	RefSeq	gene	441236	441309	tRNA	-	HVO_RS07115	HVO_3023	exon
NC_013967.1	RefSeq	gene	443018	443091	tRNA	-	HVO_RS07135	HVO_3024	exon
NC_013967.1	RefSeq	gene	457852	457924	tRNA	+	HVO_RS07235	HVO_3025	exon
NC_013967.1	RefSeq	gene	458021	458095	tRNA	+	HVO_RS07240	HVO_3026	exon
NC_013967.1	RefSeq	gene	518441	518514	tRNA	+	HVO_RS07510	HVO_3027	exon
NC_013967.1	RefSeq	gene	575668	575752	tRNA	+	HVO_RS07785	HVO_3028	exon
NC_013967.1	RefSeq	gene	633681	633755	tRNA	+	HVO_RS08095	HVO_3029	exon
NC_013967.1	RefSeq	gene	840913	840985	tRNA	-	HVO_RS09140	HVO_3030	exon
NC_013967.1	RefSeq	gene	937864	937934	tRNA	-	HVO_RS09640	HVO_3031	exon
NC_013967.1	RefSeq	gene	1048559	1048630	tRNA	+	HVO_RS10225	HVO_3032	exon
NC_013967.1	RefSeq	gene	1061493	1061565	tRNA	-	HVO_RS10280	HVO_3033	exon
NC_013967.1	RefSeq	gene	1307487	1307561	tRNA	-	HVO_RS11625	HVO_3034	exon
NC_013967.1	RefSeq	gene	1526268	1526350	tRNA	-	HVO_RS12695	HVO_3035	exon
NC_013967.1	RefSeq	gene	1546150	1546223	tRNA	-	HVO_RS12820	HVO_3036	exon
NC_013967.1	RefSeq	gene	1590379	1590452	tRNA	-	HVO_RS12985	HVO_3037	exon
NC_013967.1	RefSeq	gene	1598192	1599672	rRNA	+	HVO_RS13015	HVO_3038	exon
NC_013967.1	RefSeq	gene	1599762	1599833	tRNA	+	HVO_RS13020	HVO_3039	exon
NC_013967.1	RefSeq	gene	1600068	1602925	rRNA	+	HVO_RS13025	HVO_3040	exon
NC_013967.1	RefSeq	gene	1603076	1603197	rRNA	+	HVO_RS13030	HVO_3041	exon
NC_013967.1	RefSeq	gene	1603383	1603459	tRNA	+	HVO_RS13035	HVO_3042	exon
NC_013967.1	RefSeq	gene	1692867	1692939	tRNA	+	HVO_RS13505	HVO_3043	exon
NC_013967.1	RefSeq	gene	1706125	1706198	tRNA	+	HVO_RS13565	HVO_3044	exon
NC_013967.1	RefSeq	gene	1733316	1733386	tRNA	-	HVO_RS13710	HVO_3045	exon
NC_013967.1	RefSeq	gene	1736209	1736280	tRNA	+	HVO_RS13730	HVO_3046	exon
NC_013967.1	RefSeq	gene	2082040	2082124	tRNA	-	HVO_RS15360	HVO_3047	exon
NC_013967.1	RefSeq	gene	2217987	2218060	tRNA	+	HVO_RS16025	HVO_3048	exon
NC_013967.1	RefSeq	gene	2264001	2264075	tRNA	-	HVO_RS16225	HVO_3049	exon
NC_013967.1	RefSeq	gene	2328216	2328290	tRNA	+	HVO_RS16550	HVO_3050	exon
NC_013967.1	RefSeq	gene	2328336	2328410	tRNA	+	HVO_RS16555	HVO_3051	exon
NC_013967.1	RefSeq	gene	2420585	2420655	tRNA	+	HVO_RS17090	HVO_3052	exon
NC_013967.1	RefSeq	gene	2420668	2420738	tRNA	+	HVO_RS17095	HVO_3053	exon
NC_013967.1	RefSeq	gene	2564774	2564858	tRNA	-	HVO_RS17840	HVO_3054	exon
NC_013967.1	RefSeq	gene	2617832	2617916	tRNA	-	HVO_RS18140	HVO_3055	exon
NC_013967.1	RefSeq	gene	2620287	2620371	tRNA	-	HVO_RS18165	HVO_3056	exon
NC_013967.1	RefSeq	gene	2626534	2626617	tRNA	+	HVO_RS18210	HVO_3057	exon
NC_013967.1	RefSeq	gene	2646860	2646934	tRNA	+	HVO_RS18320	HVO_3058	exon
NC_013967.1	RefSeq	gene	2693483	2693566	tRNA	+	HVO_RS18505	HVO_3059	exon
NC_013967.1	RefSeq	gene	2759237	2759311	tRNA	+	HVO_RS18860	HVO_3060	exon
NC_013967.1	RefSeq	gene	2766630	2766751	rRNA	-	HVO_RS18905	HVO_3061	exon
NC_013967.1	RefSeq	gene	2766902	2769759	rRNA	-	HVO_RS18910	HVO_3062	exon
NC_013967.1	RefSeq	gene	2769994	2770065	tRNA	-	HVO_RS18915	HVO_3063	exon
NC_013967.1	RefSeq	gene	2770155	2771635	rRNA	-	HVO_RS18920	HVO_3064	exon
NC_013967.1	RefSeq	gene	452351	452423	tRNA	-	HVO_RS07205	HVO_3065	exon
NC_013967.1	RefSeq	gene	11661	11733	tRNA	+	HVO_RS04760	HVO_3066	exon
NC_013967.1	RefSeq	gene	1836712	1836784	tRNA	+	HVO_RS14255	HVO_3067	exon
NC_013967.1	RefSeq	gene	2358758	2358828	tRNA	-	HVO_RS16715	HVO_3068	exon
