id	source	region	left	right	feature	strand	new_locus	old_locus
NC_013967.1	Protein Homology	CDS	2318839	2319306		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2319307	2319735		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2320189	2323290		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2323826	2324038		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2324131	2324745		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2324742	2326316		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2326313	2326978		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2326980	2327975		-	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	2328216	2328290		+	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	2328216	2328290		+	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	2328336	2328410		+	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	2328336	2328410		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2328788	2329297		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2329410	2329847		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2329849	2332152		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2332328	2332621		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2332664	2333533		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2333530	2334675		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2335167	2336333		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2336471	2337436		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2337545	2338252		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2338515	2339852		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2340025	2341443		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2341676	2343220		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2343217	2343486		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2343550	2343852		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2343854	2344510		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2344719	2344907		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2344932	2345621		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2345618	2346478		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2346478	2347269		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2347269	2348261		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2348367	2348564		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2348691	2349863		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2349947	2351167		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2351220	2352233		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2352387	2352956		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2352996	2354000		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2354069	2355868		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2356066	2357100		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2357212	2357734		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2358034	2358303		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2358413	2358739		+	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	2358758	2358828		-	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	2358758	2358828		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2359002	2359286		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2359296	2360165		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2360168	2360746		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2360965	2361882		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2362033	2362659		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2363011	2364030		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2364122	2364517		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2364709	2365179		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2365176	2367422		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2367604	2368554		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2368893	2369933		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2369988	2371265		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2371290	2371988		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2372097	2372516		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2372503	2373072		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2373145	2373558		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2373656	2374738		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2374932	2375969		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2376033	2376947		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2376952	2378199		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2378431	2378640		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2378737	2379234		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2379238	2379891		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2379957	2380658		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2380794	2382374		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2382434	2383066		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2383157	2383528		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2383562	2384710		-	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	2384839	2384987		+	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	2384839	2384876		+	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	2384952	2384987		+	#VALUE!	
NC_013967.1	RefSeq	direct_repeat	2385045	2386660		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2386874	2387923		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2388088	2388558		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2389504	2390523		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2390581	2391234		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2391406	2392350		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2392420	2393301		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2393326	2394231		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2394228	2395730		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2395826	2396518		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2396594	2397421		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2397414	2398736		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2398798	2399100		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2399148	2400158		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2400186	2400497		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2400548	2400949		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2400980	2401669		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2401797	2403047		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2403158	2403649		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2403719	2404660		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2404657	2405013		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2405115	2405843		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2406014	2407483		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2407487	2407984		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2407981	2408445		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2408445	2409089		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2409086	2409640		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2409640	2410095		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2410095	2410802		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2410802	2411338		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2411343	2411735		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2411739	2411915		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2411912	2412430		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2412427	2413170		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2413167	2413523		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2413525	2413923		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2413923	2414267		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2414258	2414689		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2414689	2414901		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2414902	2415816		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2415816	2416277		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2416281	2416703		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2416706	2417431		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2417434	2417685		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2417682	2418428		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2418432	2419448		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2419453	2420295		-	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	2420585	2420655		+	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	2420585	2420655		+	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	2420668	2420738		+	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	2420668	2420738		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2421280	2421570		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2421751	2422005		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2422082	2422366		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2422406	2423464		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2423828	2424142		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2424275	2425207		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2425204	2425695		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2425740	2427344		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2427486	2428076		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2428167	2428964		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2429064	2430260		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2430345	2431151		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2431138	2432751		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2432748	2433905		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2434116	2434697		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2434849	2436060		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2436468	2437007		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2437133	2437477		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2437722	2438225		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2438409	2438864		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2438979	2440238		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2440357	2441385		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2441471	2442406		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2442476	2442904		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2442972	2443604		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2443720	2444001		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2444179	2445213		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2445213	2446253		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2446285	2446545		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2446561	2448804		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2448882	2449583		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2449767	2450657		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2450738	2451307		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2451389	2452324		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2452379	2452969		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2453061	2453510		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2453568	2454857		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2455202	2456398		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2456395	2457615		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2457666	2458664		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2458770	2459408		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2459475	2460284		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2460405	2461322		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2461391	2461921		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2462016	2462744		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2462754	2464178		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2464253	2465464		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2465565	2466776		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2466776	2468281		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2468305	2468568		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2468823	2469668		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2469881	2472574		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2472992	2473792		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2473880	2474437		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2474617	2476266		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2476266	2477183		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2477180	2477500		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2477625	2478359		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2478478	2479440		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2479527	2480363		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2480448	2481356		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2481372	2481917		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2482002	2482331		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2483247	2484332		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2484441	2485097		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2485152	2485982		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2486086	2487186		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2487257	2488294		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2488295	2489320		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2489447	2490376		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2490473	2490871		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2491040	2491360		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2491350	2492390		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2492625	2493428		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2493529	2494113		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2494210	2495964		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2496007	2496267		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2496392	2497351		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2497407	2497634		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2497966	2499351		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2499394	2499837		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2500141	2501757		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2501833	2502309		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2502347	2503771		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2503773	2504426		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2504441	2505040		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2505310	2505996		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2506025	2507383		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2507527	2509395		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2509356	2509727		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2509804	2510916		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2511079	2512068		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2512213	2513097		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2513139	2513888		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2513896	2514693		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2514799	2515638		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2515639	2516535		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2516532	2517176		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2517313	2517888		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2517984	2521160		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2521275	2522462		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2522590	2522862		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2522964	2523542		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2523769	2525001		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2525128	2526414		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2526511	2526876		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2526916	2527164		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2527253	2527597		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2527654	2528397		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2528394	2529053		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2529154	2529951		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2530045	2530257		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2530375	2531754		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2531839	2532246		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2532346	2533494		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2533589	2534329		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2534459	2535520		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2535581	2536375		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2536418	2537518		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2537673	2537876		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2537992	2539179		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2539182	2540141		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2540143	2541168		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2541219	2542700		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2542912	2543889		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2544015	2545172		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2545169	2546164		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2546201	2546659		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2546945	2549209		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2549210	2549455		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2549713	2550495		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2550539	2551348		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2551488	2551994		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2552130	2552366		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2552461	2553309		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2553361	2554479		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2554483	2555451		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2555561	2556037		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2556216	2556626		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2556718	2557830		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2557868	2559328		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2559356	2559703		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2559809	2560249		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2560459	2561013		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2561089	2561501		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2561540	2562685		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2562785	2563981		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2564017	2564538		-	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	2564774	2564858		-	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	2564774	2564858		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2565002	2565562		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2565918	2567399		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2567777	2567953		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2567950	2568180		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2568561	2569913		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2569913	2570959		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2571149	2572906		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2572973	2573632		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2573663	2574142		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2574310	2574639		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2574770	2575651		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2575654	2577402		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2577399	2579063		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2579077	2579517		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2579616	2580350		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2580464	2580655		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2580707	2582971		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2583344	2583706		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2583713	2583937		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2583940	2584140		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2584141	2584605		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2584711	2584935		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2584975	2586048		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2586045	2587055		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2587115	2587711		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2587708	2588901		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2588905	2589768		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2589811	2590404		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2590458	2590814		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2590818	2591108		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2591232	2592392		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2592523	2592780		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2592836	2593102		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2593105	2593284		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2593368	2594651		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2594860	2595201		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2595223	2596269		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2596266	2596904		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2597210	2597689		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2597806	2598870		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2599033	2599398		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2599558	2600661		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2600658	2601404		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2601441	2602187		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2602260	2603273		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2603270	2604394		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2604485	2607241		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2607274	2609928		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2610067	2610644		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2610746	2610973		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2610985	2611947		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2612059	2612874		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2612931	2614091		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2614266	2615048		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2615045	2616244		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2616249	2616425		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2616422	2616616		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2616629	2617027		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2617021	2617458		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2617455	2617805		-	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	2617832	2617916		-	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	2617832	2617916		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2618061	2618840		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2618847	2619239		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2619236	2619763		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2619760	2620263		-	#VALUE!	
NC_013967.1	tRNAscan-SE	tRNA	2620287	2620371		-	#VALUE!	
NC_013967.1	tRNAscan-SE	exon	2620287	2620371		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2620578	2620925		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2621003	2621473		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2621721	2622176		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2622229	2623191		-	#VALUE!	
NC_013967.1	Protein Homology	CDS	2623372	2624412		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2624409	2624738		+	#VALUE!	
NC_013967.1	Protein Homology	CDS	2625011	2625646		+	#VALUE!	
